,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t,eci1_hat_t1,eci1_t1,eci2_hat_t1,eci2_t2,eci3_hat_t1,eci3_t1
278,,,,12504.666978790918,178770203.47320202,,,,0.05799501181047221,0.14944305202738736,,EUU2010,EUU,2010,12,11,,,,,,
279,,,,,,,,,,,,EUU2015,EUU,2015,12,12,,,,,,
280,,,,,110356968.32210301,,,,,,,FCS1960,FCS,1960,12,1,,,,,,
281,,,,,123355135.55409536,,,,,,,FCS1965,FCS,1965,12,2,,,,,,
282,,,,,138561010.00842196,,,,7.212578668860725,9.389935910078686,,FCS1970,FCS,1970,12,3,,,,,,
283,,,,,156271217.29256877,,,,15.047353582032757,14.630888003906277,,FCS1975,FCS,1975,12,4,,,,,,
284,,,,,174538382.40800852,,,,11.123076731823046,13.433018346237006,,FCS1980,FCS,1980,12,5,,,,,,
285,,,,,190136858.2522645,,,,8.760440948901667,10.814586716041283,,FCS1985,FCS,1985,12,6,,,,,,
286,,,,,208961171.60968643,,,,8.371626153640113,10.979352512417073,,FCS1990,FCS,1990,12,7,,,,,,
287,,,,,224866657.4091428,,,,7.627072139618808,10.60534288446128,,FCS1995,FCS,1995,12,8,,,,,,
288,,,,394.4778334103602,230813683.62752372,,,,10.271747646174276,12.50997537438858,,FCS2000,FCS,2000,12,9,,,,,,
289,,,,600.7045500380128,219345890.13200817,,,,14.983360749472336,17.027415300701126,,FCS2005,FCS,2005,12,10,,,,,,
290,,,,602.0667801906691,160799581.93754506,,,,7.774407306772031,9.479155678627896,,FCS2010,FCS,2010,12,11,,,,,,
291,,,,,,,,,,,,FCS2015,FCS,2015,12,12,,,,,,
292,,,,,,,,,,,,FIN2015,FIN,2015,12,12,,,,,,
293,,,,,,,,,,,,FJI2015,FJI,2015,12,12,,,,,,
294,,,,,,,,,,,,FLK2015,FLK,2015,10,10,,,,,,
295,,,,,,,,,,,,FRA2015,FRA,2015,12,12,,,,,,
296,,,,,,,,,,,,FRO2015,FRO,2015,12,12,,,,,,
297,,,,,41642.86120966343,,,,,,,FSM1960,FSM,1960,12,1,,,,,,
298,,,,,48770.99829458731,,,,,,,FSM1965,FSM,1965,12,2,,,,,,
299,,,,,53039.49811638906,,,,,,,FSM1970,FSM,1970,12,3,,,,,,
300,,,,,55714.902237363356,,,,,,,FSM1975,FSM,1975,12,4,,,,,,
301,,,,1080.4547018084156,63907.99925863094,,,,,0.0,,FSM1980,FSM,1980,12,5,,,,,,
302,,,,1064.219311497927,71383.26908473736,,,,,0.0,,FSM1985,FSM,1985,12,6,,,,,,
303,,,,,,,,,,,,FSM2015,FSM,2015,12,12,,,,,,
304,,,,,,,,,,,,GAB2015,GAB,2015,12,12,,,,,,
305,,,,,,,,,,,,GBR2015,GBR,2015,12,12,,,,,,
306,,,,,3299212.432024182,,,,,,,GEO1960,GEO,1960,12,1,,,,,,
307,,,,,3470031.747300409,,,,,,,GEO1965,GEO,1965,12,2,,,,,,
308,,,,,3587764.6491661617,,,,,,,GEO1970,GEO,1970,12,3,,,,,,
309,,,,,3662892.7415320496,,,,,,,GEO1975,GEO,1975,12,4,,,,,,
310,,,,,3719223.8122043638,,,,,,,GEO1980,GEO,1980,12,5,,,,,,
311,,,,,3762252.494245432,,,,,,,GEO1985,GEO,1985,12,6,,,,,,
312,,,,,,,,,,,,GEO2015,GEO,2015,12,12,,,,,,
313,,,,,,,,,,,,GHA2015,GHA,2015,12,12,,,,,,
314,,,,,,,,,,,,GIB2015,GIB,2015,12,12,,,,,,
315,,,,,,,,,,,,GIN2015,GIN,2015,12,12,,,,,,
316,,,,,,,,,,,,GLP1995,GLP,1995,7,7,,,,,,
317,,,,,,,,,,,,GMB2015,GMB,2015,12,12,,,,,,
318,,,,,,,,,,,,GNB2015,GNB,2015,12,12,,,,,,
319,,,,,,,,,,,,GNQ2015,GNQ,2015,12,12,,,,,,
320,,,,,,,,,,,,GRC2015,GRC,2015,12,12,,,,,,
321,,,,,80913.28187478051,,,,,,,GRD1960,GRD,1960,12,1,,,,,,
322,,,,,,,,,,,,GRD2015,GRD,2015,12,12,,,,,,
323,,,,,30752.558701133577,,,,,,,GRL1960,GRL,1960,12,1,,,,,,
324,,,,,,,,,,,,GRL2015,GRL,2015,12,12,,,,,,
325,,,,,,,,,,,,GTM2015,GTM,2015,12,12,,,,,,
326,,,,,,,,,,,,GUF1995,GUF,1995,7,7,,,,,,
327,,,,,61216.37334368631,,,,,,,GUM1960,GUM,1960,12,1,,,,,,
328,,,,,67972.86805782151,,,,,,,GUM1965,GUM,1965,12,2,,,,,,
329,,,,,74799.48487110563,,,,,,,GUM1970,GUM,1970,12,3,,,,,,
330,,,,,81741.62771041303,,,,,,,GUM1975,GUM,1975,12,4,,,,,,
331,,,,,89196.6454971853,,,,,,0.0,GUM1980,GUM,1980,12,5,,,,,,
332,,,,,96801.31604795573,,,,,,0.0,GUM1985,GUM,1985,12,6,,,,,,
333,,,,,103968.69586563064,,,,,,0.0,GUM1990,GUM,1990,12,7,,,,,,
334,,,,,107353.30160597613,,,,,,0.0,GUM1995,GUM,1995,12,8,,,,,,
335,,,,,,,,,,,,GUM2015,GUM,2015,12,12,,,,,,
336,,,,,,,,,,,,GUY2015,GUY,2015,12,12,,,,,,
337,,,,1364.3177677284648,704152855.9758023,,,,,,,HIC1960,HIC,1960,12,1,,,,,,
338,,,,1902.8375459902547,737177187.490374,,,,,,,HIC1965,HIC,1965,12,2,,,,,,
339,,,,3088.001230575321,764326613.9100838,,,,0.6064346946840622,1.0610955071124983,,HIC1970,HIC,1970,12,3,,,,,,
340,,,,5473.505981804063,786292425.4266683,,,,1.6152873187034926,2.481100422255725,,HIC1975,HIC,1975,12,4,,,,,,
341,,,,7749.25168117087,800247932.6064503,,,,1.826171218654599,2.5748886819735968,,HIC1980,HIC,1980,12,5,,,,,,
342,,,,10965.333634360799,804693932.3853233,,,,0.6461504871269967,0.9819390079421614,,HIC1985,HIC,1985,12,6,,,,,,
343,,,,15377.229124205482,801275780.7816364,,,,0.471010648310132,0.7035033237502468,,HIC1990,HIC,1990,12,7,,,,,,
344,,,,17255.507796849346,782359322.0256491,,,,0.33214318040190005,0.5406690128632125,,HIC1995,HIC,1995,12,8,,,,,,
345,,,,17450.45415537833,734129136.9274311,,,,0.4528343148837047,0.7550351088858993,,HIC2000,HIC,2000,12,9,,,,,,
346,,,,19632.80460114119,638097011.0496273,,,,0.6552619058541379,1.0591785106323672,,HIC2005,HIC,2005,12,10,,,,,,
347,,,,14350.468261364093,428606129.4610109,,,,0.5271885277641112,0.7882436472838236,,HIC2010,HIC,2010,12,11,,,,,,
348,,,,,,,,,,,,HIC2015,HIC,2015,12,12,,,,,,
349,,,,,,,,,,,,HKG2015,HKG,2015,12,12,,,,,,
350,,,,,,,,,,,,HMD2015,HMD,2015,4,4,,,,,,
351,,,,,,,,,,,,HND2015,HND,2015,12,12,,,,,,
352,,,,101.78064579139179,149640517.97770616,,,,,,,HPC1960,HPC,1960,12,1,,,,,,
353,,,,121.52213589965295,167285174.23856354,,,,,,,HPC1965,HPC,1965,12,2,,,,,,
354,,,,158.6365399583097,187753276.10807785,,,,0.215928761144182,6.0810317611146125,,HPC1970,HPC,1970,12,3,,,,,,
355,,,,268.69267477387956,210465681.6422673,,,,0.703723961355967,5.493062088001431,,HPC1975,HPC,1975,12,4,,,,,,
356,,,,302.75617642888807,234265892.64584044,,,,0.9310697916725548,6.077543716918691,,HPC1980,HPC,1980,12,5,,,,,,
357,,,,306.65836629859086,259528949.38365927,,,,0.9252234845169941,5.20456017057782,,HPC1985,HPC,1985,12,6,,,,,,
358,,,,260.8683671416042,287748440.80651206,,,,0.9253532459341048,6.5025349527263065,,HPC1990,HPC,1990,12,7,,,,,,
359,,,,233.76009452881763,313021812.3612773,,,,0.7290674789534277,7.0401551026138645,,HPC1995,HPC,1995,12,8,,,,,,
360,,,,229.36303190049816,326829807.08548796,,,,1.514224105961194,5.810280426474075,,HPC2000,HPC,2000,12,9,,,,,,
361,,,,326.89077423398567,315622188.82978487,,,,2.833456096195665,7.274508872869644,,HPC2005,HPC,2005,12,10,,,,,,
362,,,,304.52978992780635,235807149.69272912,,,,1.3193359259395985,4.923140556817197,,HPC2010,HPC,2010,12,11,,,,,,
363,,,,,,,,,,,,HPC2015,HPC,2015,12,12,,,,,,
364,,,,,3683064.04423738,,,,,,,HRV1960,HRV,1960,12,1,,,,,,
365,,,,,3759663.3444671994,,,,,,,HRV1965,HRV,1965,12,2,,,,,,
366,,,,,3800315.396517112,,,,,,,HRV1970,HRV,1970,12,3,,,,,,
367,,,,,3818745.3614991764,,,,,,,HRV1975,HRV,1975,12,4,,,,,,
368,,,,,3795173.564045492,,,,,,,HRV1980,HRV,1980,12,5,,,,,,
369,,,,,3759106.0285063474,,,,,,,HRV1985,HRV,1985,12,6,,,,,,
370,,,,,,,,,,,,HRV2015,HRV,2015,12,12,,,,,,
371,,,,,,,,,,,,HTI2015,HTI,2015,12,12,,,,,,
372,,,,,,,,,,,,HUN2015,HUN,2015,12,12,,,,,,
373,,,,140.00669113582205,1739056553.870798,,,,,,,IBD1960,IBD,1960,12,1,,,,,,
374,,,,170.94719086896254,1916308804.8600953,,,,,,,IBD1965,IBD,1965,12,2,,,,,,
375,,,,256.6423903814026,2116795510.6647954,,,,2.1884051739197234,3.5778653399934846,,IBD1970,IBD,1970,12,3,,,,,,
376,,,,446.1357530258606,2297905833.4952154,,,,5.917032183557428,8.06840822165341,,IBD1975,IBD,1975,12,4,,,,,,
377,,,,638.1137036967248,2460149483.4984307,,,,5.841109892936928,8.179015173847633,,IBD1980,IBD,1980,12,5,,,,,,
378,,,,667.3458959263436,2613995019.505209,,,,3.4306114563040686,5.0057357199984045,,IBD1985,IBD,1985,12,6,,,,,,
379,,,,815.9132419296852,2723867552.358864,,,,2.5774491723752706,3.94932927950252,,IBD1990,IBD,1990,12,7,,,,,,
380,,,,996.3467635475439,2747304490.4425664,,,,1.6459741054544053,2.526999720366379,,IBD1995,IBD,1995,12,8,,,,,,
381,,,,1032.3480315232366,2647544537.080587,,,,2.425225621852794,3.5991109800488417,,IBD2000,IBD,2000,12,9,,,,,,
382,,,,1731.2378443629088,2339386077.862243,,,,2.8759973188739667,4.8814035552708654,,IBD2005,IBD,2005,12,10,,,,,,
383,,,,1918.7906520497547,1597947572.2237587,,,,1.4568850196324794,2.640591335680463,,IBD2010,IBD,2010,12,11,,,,,,
384,,,,,,,,,,,,IBD2015,IBD,2015,12,12,,,,,,
385,,,,132.20541315599397,2091743831.148438,,,,,,,IBT1960,IBT,1960,12,1,,,,,,
386,,,,161.28409351134673,2311967464.6785393,,,,,,,IBT1965,IBT,1965,12,2,,,,,,
387,,,,239.01121483594844,2559904192.3816915,,,,2.11210972492569,3.744685658941005,,IBT1970,IBT,1970,12,3,,,,,,
388,,,,413.9279310407274,2792848864.062029,,,,5.897536995065803,8.179708273266291,,IBT1975,IBT,1975,12,4,,,,,,
389,,,,596.5965529415558,3013940656.849704,,,,5.43502181561161,7.797050649040582,,IBT1980,IBT,1980,12,5,,,,,,
390,,,,600.2935377729308,3230037507.657082,,,,3.326381924043297,5.0127209396172265,,IBT1985,IBT,1985,12,6,,,,,,
391,,,,709.2328730441509,3400268965.063456,,,,2.6493670997916863,4.178156661841712,,IBT1990,IBT,1990,12,7,,,,,,
392,,,,846.6114534085817,3470544568.200959,,,,1.709985943605445,2.759793865716882,,IBT1995,IBT,1995,12,8,,,,,,
393,,,,870.4579944418626,3388091334.824562,,,,2.5028379121642206,3.7843313473800455,,IBT2000,IBT,2000,12,9,,,,,,
394,,,,1435.0811289242215,3037237801.023337,,,,2.9513294894712283,5.006035562483747,,IBT2005,IBT,2005,12,10,,,,,,
395,,,,1561.5082573474676,2106608388.552588,,,,1.4865914336566968,2.7293456385640593,,IBT2010,IBT,2010,12,11,,,,,,
396,,,,,,,,,,,,IBT2015,IBT,2015,12,12,,,,,,
397,,,,94.61722142742231,352687277.2776404,,,,,,,IDA1960,IDA,1960,12,1,,,,,,
398,,,,115.03381683373378,395658659.8184433,,,,,,,IDA1965,IDA,1965,12,2,,,,,,
399,,,,156.42184237793785,443108681.7168957,,,,1.7121669543097469,4.790231094238877,,IDA1970,IDA,1970,12,3,,,,,,
400,,,,267.1469734512352,494943030.5668139,,,,5.742756939381574,8.909156103030483,,IDA1975,IDA,1975,12,4,,,,,,
401,,,,414.21423023769165,553791173.3512733,,,,2.9299958275803926,5.4901091747292865,,IDA1980,IDA,1980,12,5,,,,,,
402,,,,323.1251321679138,616042488.151873,,,,2.4510875116145554,5.198926473330519,,IDA1985,IDA,1985,12,6,,,,,,
403,,,,282.3602589591692,676401412.7045922,,,,3.5552031744778563,7.045538077680503,,IDA1990,IDA,1990,12,7,,,,,,
404,,,,278.3406664491424,723240077.7583928,,,,2.629257302597153,6.099659642269138,,IDA1995,IDA,1995,12,8,,,,,,
405,,,,294.0811155206169,740546797.7439761,,,,3.4982869017049936,6.147059390547687,,IDA2000,IDA,2000,12,9,,,,,,
406,,,,447.81595985107765,697851723.1610943,,,,3.949022018815468,6.657610481421703,,IDA2005,IDA,2005,12,10,,,,,,
407,,,,441.7324347652768,508660816.3288292,,,,1.9202693461075389,4.003133342644741,,IDA2010,IDA,2010,12,11,,,,,,
408,,,,,,,,,,,,IDA2015,IDA,2015,12,12,,,,,,
409,,,,94.52827398895329,113539991.02259572,,,,,,,IDB1960,IDB,1960,12,1,,,,,,
410,,,,116.75902957843886,127199077.36375111,,,,,,,IDB1965,IDB,1965,12,2,,,,,,
411,,,,182.9256231325662,142913428.46090758,,,,3.3281626145052634,4.546261580011487,,IDB1970,IDB,1970,12,3,,,,,,
412,,,,332.1694678046483,161664748.91559392,,,,10.390416297720856,12.707088422129708,,IDB1975,IDB,1975,12,4,,,,,,
413,,,,676.2052430386058,183586902.43543705,,,,4.489399204723125,6.005184281787119,,IDB1980,IDB,1980,12,5,,,,,,
414,,,,425.87631788956253,206363894.36825415,,,,4.27866475988303,6.222705674730839,,IDB1985,IDB,1985,12,6,,,,,,
415,,,,364.8576735867389,226797717.74568248,,,,5.435473112778623,8.250250322234157,,IDB1990,IDB,1990,12,7,,,,,,
416,,,,365.9253411656754,241116301.93051708,,,,3.502688035438252,5.9111133758618335,,IDB1995,IDB,1995,12,8,,,,,,
417,,,,400.99937969812106,245316455.76921287,,,,4.5217231086237595,6.7061847696705055,,IDB2000,IDB,2000,12,9,,,,,,
418,,,,675.1818265889452,229996107.14565116,,,,5.103913099783424,7.154321076409255,,IDB2005,IDB,2005,12,10,,,,,,
419,,,,660.970240952134,168005194.98717558,,,,2.8220460066871564,4.276625525105195,,IDB2010,IDB,2010,12,11,,,,,,
420,,,,,,,,,,,,IDB2015,IDB,2015,12,12,,,,,,
421,,,,,,,,,,,,IDN2015,IDN,2015,12,12,,,,,,
422,,,,97.75571188439348,239147286.25504458,,,,,,,IDX1960,IDX,1960,12,1,,,,,,
423,,,,117.82381707506356,268459582.4546922,,,,,,,IDX1965,IDX,1965,12,2,,,,,,
424,,,,146.49955928328208,300195253.2559881,,,,0.3337731248661906,4.767018344128598,,IDX1970,IDX,1970,12,3,,,,,,
425,,,,238.0178954398216,333278281.65122,,,,1.243613028107344,5.096149828347309,,IDX1975,IDX,1975,12,4,,,,,,
426,,,,273.25486927464385,370204270.91583633,,,,1.2646843395469876,5.2872220467377815,,IDX1980,IDX,1980,12,5,,,,,,
427,,,,268.26891806556284,409678593.7836188,,,,0.8633771187595535,4.298092874470233,,IDX1985,IDX,1985,12,6,,,,,,
428,,,,238.4318485323848,449603694.95890987,,,,1.983640835077228,6.044730970117594,,IDX1990,IDX,1990,12,7,,,,,,
429,,,,232.236058674656,482123775.8278757,,,,1.871268276923439,6.2509028185862805,,IDX1995,IDX,1995,12,8,,,,,,
430,,,,238.61136642930316,495230341.9747632,,,,2.6303520198417383,5.678410004431429,,IDX2000,IDX,2000,12,9,,,,,,
431,,,,331.9885804724593,467855616.01544315,,,,2.7273149279594247,6.132235155798035,,IDX2005,IDX,2005,12,10,,,,,,
432,,,,330.3935377459858,340655621.34165365,,,,0.9493134104149314,3.7034440926528633,,IDX2010,IDX,2010,12,11,,,,,,
433,,,,,,,,,,,,IDX2015,IDX,2015,12,12,,,,,,
434,,,,,42711.6530471703,,,,,,,IMN1960,IMN,1960,12,1,,,,,,
435,,,,,45235.385656830265,,,,,,,IMN1965,IMN,1965,12,2,,,,,,
436,,,,,48750.44400490481,,,,,,,IMN1970,IMN,1970,12,3,,,,,,
437,,,,,51440.66697169506,,,,,,,IMN1975,IMN,1975,12,4,,,,,,
438,,,,,51646.400919303385,,,,,,,IMN1980,IMN,1980,12,5,,,,,,
439,,,,,51454.75336910754,,,,,,,IMN1985,IMN,1985,12,6,,,,,,
440,,,,,52714.34038584583,,,,,,,IMN1990,IMN,1990,12,7,,,,,,
441,,,,12220.736672555156,50762.24924383393,,,,,0.0,,IMN1995,IMN,1995,12,8,,,,,,
442,,,,18091.310580869005,48005.17377241748,,,,,0.0,,IMN2000,IMN,2000,12,9,,,,,,
443,,,,31185.799405336904,42307.369104929465,,,,,0.0,,IMN2005,IMN,2005,12,10,,,,,,
444,,,,28748.63121491596,28767.932285793508,,,,,0.0,,IMN2010,IMN,2010,12,11,,,,,,
445,,,,,,,,,,,,IMN2015,IMN,2015,12,12,,,,,,
446,,,,,,,,,,,,IND2015,IND,2015,12,12,,,,,,
447,,,,,,,,,,,,INX1960,INX,1960,12,1,,,,,,
448,,,,,,,,,,,,INX1965,INX,1965,12,2,,,,,,
449,,,,,,,,,,,,INX1970,INX,1970,12,3,,,,,,
450,,,,,,,,,,,,INX1975,INX,1975,12,4,,,,,,
451,,,,,,,,,,,,INX1980,INX,1980,12,5,,,,,,
452,,,,,,,,,,,,INX1985,INX,1985,12,6,,,,,,
453,,,,,,,,,,,,INX1990,INX,1990,12,7,,,,,,
454,,,,,,,,,,,,INX1995,INX,1995,12,8,,,,,,
455,,,,,,,,,,,,INX2000,INX,2000,12,9,,,,,,
456,,,,,,,,,,,,INX2005,INX,2005,12,10,,,,,,
457,,,,,,,,,,,,INX2010,INX,2010,12,11,,,,,,
458,,,,,,,,,,,,INX2015,INX,2015,12,12,,,,,,
459,,,,,,,,,,,,IOT2015,IOT,2015,10,10,,,,,,
460,,,,,,,,,,,,IRL2015,IRL,2015,12,12,,,,,,
461,,,,,,,,,,,,IRN2015,IRN,2015,12,12,,,,,,
462,,,,,,,,,,,,IRQ2015,IRQ,2015,12,12,,,,,,
463,,,,,,,,,,,,ISL2015,ISL,2015,12,12,,,,,,
464,,,,,,,,,,,,ISR2015,ISR,2015,12,12,,,,,,
465,,,,,,,,,,,,ITA2015,ITA,2015,12,12,,,,,,
466,,,,,,,,,,,,JAM2015,JAM,2015,12,12,,,,,,
467,,,,,,,,,,,,JOR2015,JOR,2015,12,12,,,,,,
468,,,,,,,,,,,,JPN2015,JPN,2015,12,12,,,,,,
469,,,,,9225252.259242207,,,,,,,KAZ1960,KAZ,1960,12,1,,,,,,
470,,,,,10483554.507054403,,,,,,,KAZ1965,KAZ,1965,12,2,,,,,,
471,,,,,11246452.298596174,,,,,,,KAZ1970,KAZ,1970,12,3,,,,,,
472,,,,,11787225.414860426,,,,,,,KAZ1975,KAZ,1975,12,4,,,,,,
473,,,,,12162929.992165405,,,,,,,KAZ1980,KAZ,1980,12,5,,,,,,
474,,,,,12544232.318114175,,,,,,,KAZ1985,KAZ,1985,12,6,,,,,,
475,,,,,,,,,,,,KAZ2015,KAZ,2015,12,12,,,,,,
476,,,,,,,,,,,,KEN2015,KEN,2015,12,12,,,,,,
477,,,,,2048520.6140265383,,,,,,,KGZ1960,KGZ,1960,12,1,,,,,,
478,,,,,2371209.4524034658,,,,,,,KGZ1965,KGZ,1965,12,2,,,,,,
479,,,,,2637963.8021905455,,,,,,,KGZ1970,KGZ,1970,12,3,,,,,,
480,,,,,2868502.794407038,,,,,,,KGZ1975,KGZ,1975,12,4,,,,,,
481,,,,,3080328.7978051137,,,,,,,KGZ1980,KGZ,1980,12,5,,,,,,
482,,,,,3289671.592116961,,,,,,,KGZ1985,KGZ,1985,12,6,,,,,,
483,,,,,,,,,,,,KGZ2015,KGZ,2015,12,12,,,,,,
484,,,,,,,,,,,,KHM2015,KHM,2015,12,12,,,,,,
485,,,,,38015.91988294241,,,,,,,KIR1960,KIR,1960,12,1,,,,,,
486,,,,,41957.72798867273,,,,,,,KIR1965,KIR,1965,12,2,,,,,,
487,,,,,,,,,,,,KIR2015,KIR,2015,12,12,,,,,,
488,,,,220.14519679700402,44550.66307863021,,,,,,,KNA1960,KNA,1960,12,1,,,,,,
489,,,,,,,,,,,,KNA2015,KNA,2015,12,12,,,,,,
490,,,,,,,,,,,,KOR2015,KOR,2015,12,12,,,,,,
491,,,,,,,,,,,,KWT2015,KWT,2015,12,12,,,,,,
492,,,,278.95811705813253,171892857.41565633,,,,,,,LAC1960,LAC,1960,12,1,,,,,,
493,,,,359.09184349813484,195858980.57265064,,,,,,,LAC1965,LAC,1965,12,2,,,,,,
494,,,,584.5638321573397,220536681.27385944,,,,1.5323958362637258,2.7110607482590217,,LAC1970,LAC,1970,12,3,,,,,,
495,,,,1149.0106656528135,245258750.00528616,,,,3.1759262107908035,4.360948312354925,,LAC1975,LAC,1975,12,4,,,,,,
496,,,,1614.1080974033691,269079863.27031595,,,,4.907063828273746,6.144418803893738,,LAC1980,LAC,1980,12,5,,,,,,
497,,,,1475.7619365456833,290153104.2769705,,,,2.938520592735712,3.9864549423810898,,LAC1985,LAC,1985,12,6,,,,,,
498,,,,2161.585283693621,306214103.5063811,,,,2.0373689935124224,2.79391421713865,,LAC1990,LAC,1990,12,7,,,,,,
499,,,,2710.0680028269744,314088228.88528043,,,,1.4134672488180695,1.9370587275827464,,LAC1995,LAC,1995,12,8,,,,,,
500,,,,2455.8458253755125,307222848.05368745,,,,2.2209052266965035,2.7799998414071516,,LAC2000,LAC,2000,12,9,,,,,,
501,,,,3416.8567799645207,275091537.1872666,,,,2.58728866989142,3.736113591840669,,LAC2005,LAC,2005,12,10,,,,,,
502,,,,3308.003516371543,190062576.86354208,,,,1.3923454393587729,2.2424537657440697,,LAC2010,LAC,2010,12,11,,,,,,
503,,,,,,,,,,,,LAC2015,LAC,2015,12,12,,,,,,
504,,,,,,,,,,,,LAO2015,LAO,2015,12,12,,,,,,
505,,,,,,,,,,,,LBN2015,LBN,2015,12,12,,,,,,
506,,,,,,,,,,,,LBR2015,LBR,2015,12,12,,,,,,
507,,,,,,,,,,,,LBY2015,LBY,2015,12,12,,,,,,
508,,,,,80937.50478060676,,,,,,,LCA1960,LCA,1960,12,1,,,,,,
509,,,,,,,,,,,,LCA2015,LCA,2015,12,12,,,,,,
510,,,,358.43676493003363,204545604.78300837,,,,,,,LCN1960,LCN,1960,12,1,,,,,,
511,,,,445.41036555583236,230895647.57612625,,,,,,,LCN1965,LCN,1965,12,2,,,,,,
512,,,,702.1550475283065,257920521.40562868,,,,1.2839530316966976,2.513551591544705,,LCN1970,LCN,1970,12,3,,,,,,
513,,,,1224.3514434104525,284958538.8813315,,,,3.068171073380213,4.27366434296792,,LCN1975,LCN,1975,12,4,,,,,,
514,,,,1729.2980335376685,310820588.14656067,,,,4.48425175914667,5.699768045854754,,LCN1980,LCN,1980,12,5,,,,,,
515,,,,1615.8712066377082,333736391.04730034,,,,2.5932068576631626,3.6740014175328266,,LCN1985,LCN,1985,12,6,,,,,,
516,,,,2425.2250383215987,351039776.03634334,,,,1.7569680804664964,2.5622823891418505,,LCN1990,LCN,1990,12,7,,,,,,
517,,,,3036.258158486589,359010301.6177537,,,,1.2301411663118222,1.8370715462612808,,LCN1995,LCN,1995,12,8,,,,,,
518,,,,2638.8130817035085,350274681.57909334,,,,2.0041515984788414,2.7040647004113865,,LCN2000,LCN,2000,12,9,,,,,,
519,,,,3599.44603665382,312992449.30179614,,,,2.345341227457395,3.797499320607952,,LCN2005,LCN,2005,12,10,,,,,,
520,,,,3505.5442326075868,215836903.22400716,,,,1.2441670247526746,2.249188824185003,,LCN2010,LCN,2010,12,11,,,,,,
521,,,,,,,,,,,,LCN2015,LCN,2015,12,12,,,,,,
522,,,,,221602300.13051516,,,,,,,LDC1960,LDC,1960,12,1,,,,,,
523,,,,,247859945.37682247,,,,,,,LDC1965,LDC,1965,12,2,,,,,,
524,,,,,276296748.93680185,,,,0.004364406288747241,4.8716721389448745,,LDC1970,LDC,1970,12,3,,,,,,
525,,,,,305824149.99363494,,,,0.1669921195841028,4.330461225187061,,LDC1975,LDC,1975,12,4,,,,,,
526,,,,223.7215456340858,338998914.1866969,,,,0.7434561613937727,5.228082349511476,,LDC1980,LDC,1980,12,5,,,,,,
527,,,,234.7550919900213,374390791.81120175,,,,0.9497913310486156,4.717856887129547,,LDC1985,LDC,1985,12,6,,,,,,
528,,,,211.48397282207827,410864116.0256471,,,,1.986563294290038,6.45103953886101,,LDC1990,LDC,1990,12,7,,,,,,
529,,,,202.5962243715528,441236720.74727553,,,,1.9540107250688892,6.820790731293376,,LDC1995,LDC,1995,12,8,,,,,,
530,,,,214.7577747729581,454620105.38838464,,,,3.1103290890452,6.374215920701017,,LDC2000,LDC,2000,12,9,,,,,,
531,,,,322.4037533825945,430704068.895021,,,,5.6055024459269625,8.873483983785857,,LDC2005,LDC,2005,12,10,,,,,,
532,,,,326.7047775456573,315001918.91277766,,,,2.6473905719520663,5.0669984298615365,,LDC2010,LDC,2010,12,11,,,,,,
533,,,,,,,,,,,,LDC2015,LDC,2015,12,12,,,,,,
534,,,,,152842152.82181695,,,,,,,LIC1960,LIC,1960,12,1,,,,,,
535,,,,,169941292.527894,,,,,,,LIC1965,LIC,1965,12,2,,,,,,
536,,,,,189977236.64404967,,,,0.6445039139305138,4.812273916523682,,LIC1970,LIC,1970,12,3,,,,,,
537,,,,,211536572.25590864,,,,2.3925813749105105,6.78786165793028,,LIC1975,LIC,1975,12,4,,,,,,
538,,,,282.3365991827838,233974818.50077045,,,,1.988028748728694,6.964773250451554,,LIC1980,LIC,1980,12,5,,,,,,
539,,,,253.0359239821413,257881298.03641737,,,,1.4898642979692431,6.4865322887632715,,LIC1985,LIC,1985,12,6,,,,,,
540,,,,224.99732082440758,284314861.20634687,,,,3.43433866512568,9.378995800516924,,LIC1990,LIC,1990,12,7,,,,,,
541,,,,197.0808018470241,307627489.77297795,,,,3.5079527720346917,10.394662132085012,,LIC1995,LIC,1995,12,8,,,,,,
542,,,,207.08314914943546,319692473.44263047,,,,4.252951334370796,8.643110849241628,,LIC2000,LIC,2000,12,9,,,,,,
543,,,,274.7585002629894,307462608.19649047,,,,3.4626868643423085,8.041570846776045,,LIC2005,LIC,2005,12,10,,,,,,
544,,,,264.5838107355071,228098784.2873604,,,,1.1501160149730747,4.812696934729578,,LIC2010,LIC,2010,12,11,,,,,,
545,,,,,,,,,,,,LIC2015,LIC,2015,12,12,,,,,,
546,,,,,15194.958613476203,,,,,,,LIE1960,LIE,1960,12,1,,,,,,
547,,,,,17074.608048210066,,,,,,,LIE1965,LIE,1965,12,2,,,,,,
548,,,,5208.329037013789,18901.07271504345,,,,,0.0,,LIE1970,LIE,1970,12,3,,,,,,
549,,,,12000.751966592048,20483.175919043417,,,,,0.0,,LIE1975,LIE,1975,12,4,,,,,,
550,,,,16052.246293139695,21670.4401601853,,,,,0.0,,LIE1980,LIE,1980,12,5,,,,,,
551,,,,26405.539801589497,22074.460898891197,,,,,0.0,,LIE1985,LIE,1985,12,6,,,,,,
