,map,gdp_pc
3107,CZE1999,6307.69800377791
3108,CZE2000,6011.615220357011
3109,CZE2001,6609.205529860539
3110,CZE2002,8032.896612457671
3111,CZE2003,9773.117502512809
3112,CZE2004,11685.887240723401
3113,CZE2005,13346.1763898857
3114,CZE2006,15183.6360541375
3115,CZE2007,18373.6489976913
3116,CZE2008,22698.853957260497
3117,CZE2009,19741.5976279826
3118,CZE2010,19808.0710912518
3119,CZE2011,21717.4579392202
3120,CZE2012,19729.870511176297
3121,CZE2013,19916.0193873722
3122,CZE2014,19744.5586092159
3123,CZE2015,17715.6168523009
3124,CZE2016,18463.386575656397
3125,CZE2017,20379.8960396417
3126,CZE2018,
3127,DEU1960,
3128,DEU1961,
3129,DEU1962,
3130,DEU1963,
3131,DEU1964,
3132,DEU1965,
3133,DEU1966,
3134,DEU1967,
3135,DEU1968,
3136,DEU1969,
3137,DEU1970,2750.7197423550397
3138,DEU1971,3180.0559270296303
3139,DEU1972,3795.5660806001397
3140,DEU1973,5027.66030875905
3141,DEU1974,5617.7417209410305
3142,DEU1975,6212.76312670789
3143,DEU1976,6609.75339228261
3144,DEU1977,7653.88471144611
3145,DEU1978,9446.16678520783
3146,DEU1979,11238.3406747631
3147,DEU1980,12092.3818542945
3148,DEU1981,10170.4462754224
3149,DEU1982,9876.22823170597
3150,DEU1983,9827.022409325291
3151,DEU1984,9277.932299307
3152,DEU1985,9393.89169050237
3153,DEU1986,13410.897100370701
3154,DEU1987,16614.4101036952
3155,DEU1988,17863.4378971386
3156,DEU1989,17697.163513569398
3157,DEU1990,22219.572527148597
3158,DEU1991,23269.381797244503
3159,DEU1992,26333.537444515
3160,DEU1993,25488.5195189314
3161,DEU1994,27087.558453561698
3162,DEU1995,31729.6997633451
3163,DEU1996,30564.247805838702
3164,DEU1997,27045.719127331802
3165,DEU1998,27340.672884888398
3166,DEU1999,26795.9911316814
3167,DEU2000,23718.746699471
3168,DEU2001,23687.3168928198
3169,DEU2002,25205.164445175
3170,DEU2003,30359.952152566602
3171,DEU2004,34165.9340305131
3172,DEU2005,34696.62091671
3173,DEU2006,36447.8723183195
3174,DEU2007,41814.8190965222
3175,DEU2008,45699.1983232962
3176,DEU2009,41732.707253158
3177,DEU2010,41785.556912554
3178,DEU2011,46810.327958805705
3179,DEU2012,44065.2489082767
3180,DEU2013,46530.9114275776
3181,DEU2014,48142.8272014491
3182,DEU2015,41394.6581607948
3183,DEU2016,42443.4650704217
3184,DEU2017,44665.50636579809
3185,DEU2018,
3186,DJI1960,
3187,DJI1961,
3188,DJI1962,
3189,DJI1963,
3190,DJI1964,
3191,DJI1965,
3192,DJI1966,
3193,DJI1967,
3194,DJI1968,
3195,DJI1969,
3196,DJI1970,
3197,DJI1971,
3198,DJI1972,
3199,DJI1973,
3200,DJI1974,
3201,DJI1975,
3202,DJI1976,
3203,DJI1977,
3204,DJI1978,
3205,DJI1979,
3206,DJI1980,
3207,DJI1981,
3208,DJI1982,
3209,DJI1983,
3210,DJI1984,
3211,DJI1985,801.172727261608
3212,DJI1986,
3213,DJI1987,761.470312414935
3214,DJI1988,748.1952491985339
3215,DJI1989,725.7425320694679
3216,DJI1990,766.1409545474
3217,DJI1991,762.0113217330639
3218,DJI1992,777.262329602146
3219,DJI1993,753.5201888937829
3220,DJI1994,790.032265170134
3221,DJI1995,789.551769053208
3222,DJI1996,767.46692890957
3223,DJI1997,760.5314477749961
3224,DJI1998,755.596241765878
3225,DJI1999,765.7204882413749
3226,DJI2000,768.1760767471201
3227,DJI2001,781.232219551995
3228,DJI2002,792.154120027978
3229,DJI2003,819.9741179848129
3230,DJI2004,864.1847206072839
3231,DJI2005,904.729748876566
3232,DJI2006,965.6693778922569
3233,DJI2007,1047.58689638521
3234,DJI2008,1214.07711829591
3235,DJI2009,1253.65743119943
3236,DJI2010,1325.99072352076
3237,DJI2011,1430.9868983254598
3238,DJI2012,1536.15068518041
3239,DJI2013,1477.3630424732098
3240,DJI2014,1595.1463648488
3241,DJI2015,1761.6101575859
3242,DJI2016,1872.23462294105
3243,DJI2017,1927.58970569415
3244,DJI2018,
3245,DMA1960,
3246,DMA1961,
3247,DMA1962,
3248,DMA1963,
3249,DMA1964,
3250,DMA1965,
3251,DMA1966,
3252,DMA1967,
3253,DMA1968,
3254,DMA1969,
3255,DMA1970,
3256,DMA1971,
3257,DMA1972,
3258,DMA1973,
3259,DMA1974,
3260,DMA1975,
3261,DMA1976,
3262,DMA1977,624.8783888982231
3263,DMA1978,769.5134230699
3264,DMA1979,734.30442294146
3265,DMA1980,966.6815377397741
3266,DMA1981,1089.31862170628
3267,DMA1982,1191.00141900581
3268,DMA1983,1319.9886481261
3269,DMA1984,1470.86185359359
3270,DMA1985,1622.5837209641502
3271,DMA1986,1850.89980853843
3272,DMA1987,2098.5042758663
3273,DMA1988,2385.02110443079
3274,DMA1989,2598.70922999022
3275,DMA1990,2839.9843498858004
3276,DMA1991,3102.16004943709
3277,DMA1992,3297.98871719402
3278,DMA1993,3447.9369834657
3279,DMA1994,3704.1411551520396
3280,DMA1995,3846.5719671021798
3281,DMA1996,4108.31400660623
3282,DMA1997,4282.35106900322
3283,DMA1998,4586.85235242356
3284,DMA1999,4745.99087306696
3285,DMA2000,4785.99358299685
3286,DMA2001,4883.09278131296
3287,DMA2002,4771.92921037444
3288,DMA2003,4897.930844259289
3289,DMA2004,5217.45280710313
3290,DMA2005,5157.44791756798
3291,DMA2006,5511.46282356474
3292,DMA2007,5939.05358494506
3293,DMA2008,6446.66383185391
3294,DMA2009,6866.224899034571
3295,DMA2010,6912.43571398947
3296,DMA2011,6986.04668697253
3297,DMA2012,6745.84975848093
3298,DMA2013,6933.413648455079
3299,DMA2014,7193.668110937059
3300,DMA2015,7392.234584438191
3301,DMA2016,7824.92177667789
3302,DMA2017,6719.33716604667
3303,DMA2018,
3304,DNK1960,1364.5171601725501
3305,DNK1961,1503.5370134281602
3306,DNK1962,1681.0299129876
3307,DNK1963,1775.3703846878898
3308,DNK1964,2013.24307693268
3309,DNK1965,2243.93159483536
3310,DNK1966,2443.2597913502
3311,DNK1967,2644.7866468916
3312,DNK1968,2712.61240033933
3313,DNK1969,3068.23674114413
3314,DNK1970,3464.45699527623
3315,DNK1971,3845.49615869923
3316,DNK1972,4654.305335928871
3317,DNK1973,6119.37265801991
3318,DNK1974,6770.73392957193
3319,DNK1975,7999.111531768321
3320,DNK1976,8787.580916774341
3321,DNK1977,9783.84085831334
3322,DNK1978,11826.0035497522
3323,DNK1979,13752.0064147251
3324,DNK1980,13883.8996463609
3325,DNK1981,12081.789537398401
3326,DNK1982,11804.433192865501
3327,DNK1983,11857.902120703799
3328,DNK1984,11562.913486507
3329,DNK1985,12253.0955451375
3330,DNK1986,17201.0828270017
3331,DNK1987,21340.7140617334
3332,DNK1988,22527.0471030545
3333,DNK1989,21901.0575177777
3334,DNK1990,26891.4416399373
3335,DNK1991,27011.385891049198
3336,DNK1992,29569.6545261635
3337,DNK1993,27597.971483377998
3338,DNK1994,29995.5652189509
3339,DNK1995,35351.3807065346
3340,DNK1996,35650.724342009904
3341,DNK1997,32835.9287666102
3342,DNK1998,33368.1548509045
3343,DNK1999,33440.8016200638
3344,DNK2000,30743.5591735847
3345,DNK2001,30751.649460384302
3346,DNK2002,33228.692908710094
3347,DNK2003,40458.7706402839
3348,DNK2004,46511.604571034695
3349,DNK2005,48799.8203703247
3350,DNK2006,52026.9931124155
3351,DNK2007,58487.0450116405
3352,DNK2008,64322.0666441526
3353,DNK2009,58163.29359430679
3354,DNK2010,58041.4112245601
3355,DNK2011,61753.6600721804
3356,DNK2012,58507.5002096272
3357,DNK2013,61191.1926260428
3358,DNK2014,62548.9850174371
3359,DNK2015,53254.8505904922
3360,DNK2016,54467.101429945804
3361,DNK2017,57218.8519619271
3362,DNK2018,
3363,DOM1960,204.126025108362
3364,DOM1961,192.02665414868198
3365,DOM1962,234.03434775669498
3366,DOM1963,258.558967830732
3367,DOM1964,272.91429170538396
3368,DOM1965,228.953829749716
3369,DOM1966,245.89047514916803
3370,DOM1967,250.85397743429297
3371,DOM1968,253.904388797713
3372,DOM1969,281.189400313616
3373,DOM1970,329.882832191235
3374,DOM1971,359.848623894812
3375,DOM1972,417.526797640472
3376,DOM1973,479.564514189367
3377,DOM1974,582.869954674525
3378,DOM1975,698.8826072562081
3379,DOM1976,748.287687121631
3380,DOM1977,847.600596097648
3381,DOM1978,854.042659199927
3382,DOM1979,968.7926086486959
3383,DOM1980,1163.88137646923
3384,DOM1981,1272.17703909976
3385,DOM1982,1360.03369074919
3386,DOM1983,1483.6383202381
3387,DOM1984,1825.37488357213
3388,DOM1985,777.424085972163
3389,DOM1986,923.8903367742821
3390,DOM1987,861.391128236988
3391,DOM1988,778.512084399057
3392,DOM1989,949.40407104833
3393,DOM1990,984.691417160179
3394,DOM1991,1328.80482422146
3395,DOM1992,1520.5454626973901
3396,DOM1993,1718.59719515231
3397,DOM1994,1891.4148475550896
3398,DOM1995,2103.11577053964
3399,DOM1996,2271.94359543258
3400,DOM1997,2452.13174361662
3401,DOM1998,2612.28868786511
3402,DOM1999,2626.3264725994395
3403,DOM2000,2838.5133349557
3404,DOM2001,2943.4219360953
3405,DOM2002,3098.0517049100104
3406,DOM2003,2413.4101332355804
3407,DOM2004,2492.86822575889
3408,DOM2005,3910.0177743985205
3409,DOM2006,4067.33291727245
3410,DOM2007,4647.31035906985
3411,DOM2008,5011.0379372937205
3412,DOM2009,4952.67750344452
3413,DOM2010,5453.92686069139
3414,DOM2011,5765.49645330522
3415,DOM2012,5973.2229366643105
3416,DOM2013,6094.734904210551
3417,DOM2014,6348.837769434829
3418,DOM2015,6534.90855499375
3419,DOM2016,6793.538125439351
3420,DOM2017,7052.258838968579
3421,DOM2018,
3422,DZA1960,244.82480648363202
3423,DZA1961,213.485905063471
3424,DZA1962,171.209809463866
3425,DZA1963,225.530596175825
3426,DZA1964,236.610189565084
3427,DZA1965,248.37814358709
3428,DZA1966,234.188908344417
3429,DZA1967,252.418252162025
3430,DZA1968,280.268288209403
3431,DZA1969,300.981825658516
3432,DZA1970,334.259527686164
3433,DZA1971,339.384049071749
3434,DZA1972,439.731123857229
3435,DZA1973,551.434441695138
3436,DZA1974,813.0499026702071
3437,DZA1975,931.1055173289999
3438,DZA1976,1031.30313516839
3439,DZA1977,1185.51063534845
3440,DZA1978,1447.6180205344
3441,DZA1979,1771.965548606
3442,DZA1980,2189.7766795104603
3443,DZA1981,2223.69734407236
3444,DZA1982,2197.1105001792303
3445,DZA1983,2298.8838054902803
3446,DZA1984,2452.66463175613
3447,DZA1985,2567.4959045601604
3448,DZA1986,2740.65472375228
3449,DZA1987,2790.47391888994
3450,DZA1988,2402.82562714757
3451,DZA1989,2202.55809013399
3452,DZA1990,2394.4203801519698
3453,DZA1991,1721.57869577876
3454,DZA1992,1766.0546784142603
3455,DZA1993,1797.5235605111802
3456,DZA1994,1499.9715045738299
3457,DZA1995,1444.9080360948901
3458,DZA1996,1596.0298673100199
3459,DZA1997,1612.00930288912
3460,DZA1998,1588.4814491669101
3461,DZA1999,1581.00456398017
3462,DZA2000,1757.01779715994
3463,DZA2001,1732.85797888376
3464,DZA2002,1774.0336730151998
3465,DZA2003,2094.3355057258104
3466,DZA2004,2598.9080234666603
3467,DZA2005,3100.12237758677
3468,DZA2006,3464.6100787020196
3469,DZA2007,3935.1833428593104
3470,DZA2008,4905.25486576261
3471,DZA2009,3868.8312304090796
3472,DZA2010,4463.39467488951
3473,DZA2011,5432.413319781161
3474,DZA2012,5565.134521048481
3475,DZA2013,5471.123388787089
3476,DZA2014,5466.42577841535
3477,DZA2015,4162.8521805561995
3478,DZA2016,3943.49754982175
3479,DZA2017,4055.2472110962894
3480,DZA2018,
3481,EAP1960,89.77458086211772
3482,EAP1961,78.843497186809
3483,EAP1962,71.2986055136589
3484,EAP1963,75.2780634299057
3485,EAP1964,85.1824984268422
3486,EAP1965,96.9789268325091
3487,EAP1966,103.26152710948901
3488,EAP1967,97.4777468390962
3489,EAP1968,95.82648762765541
3490,EAP1969,104.709326268815
3491,EAP1970,113.57451670911999
3492,EAP1971,118.86414532536999
3493,EAP1972,131.520252257064
3494,EAP1973,161.732515356589
3495,EAP1974,178.53029487746602
3496,EAP1975,196.851150455398
3497,EAP1976,196.326283892987
3498,EAP1977,223.262675675076
3499,EAP1978,212.763740058086
3500,EAP1979,242.599080950256
3501,EAP1980,275.68349742172103
3502,EAP1981,289.639576748751
3503,EAP1982,298.84916053715403
3504,EAP1983,308.360008186428
3505,EAP1984,329.494329399277
3506,EAP1985,355.347014065748
3507,EAP1986,348.43505090341597
3508,EAP1987,338.163294819641
3509,EAP1988,368.59430480496104
3510,EAP1989,391.77388882535
3511,EAP1990,413.206395063088
3512,EAP1991,441.703838265089
3513,EAP1992,488.10418219750505
3514,EAP1993,528.79045313311
3515,EAP1994,627.877492074104
3516,EAP1995,765.2794280034759
3517,EAP1996,868.3656163314109
3518,EAP1997,888.82692956369
3519,EAP1998,805.474287911389
3520,EAP1999,876.733373722294
3521,EAP2000,955.518252121759
3522,EAP2001,1007.1508271195099
3523,EAP2002,1104.84476598226
3524,EAP2003,1240.0221894434198
3525,EAP2004,1426.3932552328101
3526,EAP2005,1639.1925481379199
3527,EAP2006,1959.12644788567
3528,EAP2007,2459.42429352552
3529,EAP2008,3091.0460679497496
3530,EAP2009,3328.86794437914
3531,EAP2010,4008.91201168156
3532,EAP2011,4865.8563020468
3533,EAP2012,5389.26972061724
3534,EAP2013,5905.25602580207
3535,EAP2014,6303.61498827963
3536,EAP2015,6510.6048900711
3537,EAP2016,6578.83659243643
3538,EAP2017,7126.33037218597
3539,EAP2018,
3540,EAR1960,155.954333378249
3541,EAR1961,153.079271717381
3542,EAR1962,154.425266193054
3543,EAR1963,159.860820493425
3544,EAR1964,179.1633923371
3545,EAR1965,189.671334886029
3546,EAR1966,182.52555436597
3547,EAR1967,187.201053999407
3548,EAR1968,197.822953175951
3549,EAR1969,215.53508553968499
3550,EAR1970,223.70871442020302
3551,EAR1971,235.587923331147
3552,EAR1972,252.65087484487302
3553,EAR1973,315.191548354007
3554,EAR1974,431.08095172747903
3555,EAR1975,451.009164158495
3556,EAR1976,480.05724755533305
3557,EAR1977,523.691719757477
3558,EAR1978,566.243094418597
3559,EAR1979,672.1068133394921
3560,EAR1980,815.2043157273981
3561,EAR1981,888.096391792194
3562,EAR1982,825.6526137451599
3563,EAR1983,810.536735430159
3564,EAR1984,789.088582272031
3565,EAR1985,788.9666693542239
3566,EAR1986,778.11627031972
3567,EAR1987,765.098137429488
3568,EAR1988,797.964282577742
3569,EAR1989,795.8054661699989
3570,EAR1990,895.337708797228
3571,EAR1991,928.23955563726
3572,EAR1992,997.350575101703
3573,EAR1993,1070.1131635158001
3574,EAR1994,1099.6301668301198
3575,EAR1995,1107.23740827153
3576,EAR1996,1182.58202557204
3577,EAR1997,1240.67602244689
3578,EAR1998,1203.28835032695
3579,EAR1999,1250.1387811008801
3580,EAR2000,1331.67163768789
3581,EAR2001,1295.74276853336
3582,EAR2002,1236.99068779545
3583,EAR2003,1353.00684570138
3584,EAR2004,1546.27691430308
3585,EAR2005,1773.4532482681198
3586,EAR2006,2000.40155463293
3587,EAR2007,2334.9963345963197
3588,EAR2008,2589.79857346858
3589,EAR2009,2455.9989353807
3590,EAR2010,2937.7353409298303
3591,EAR2011,3244.51968337292
3592,EAR2012,3351.49904161265
3593,EAR2013,3364.37541287667
3594,EAR2014,3430.7147701346803
3595,EAR2015,3282.1409038736897
3596,EAR2016,3310.6444685075603
3597,EAR2017,3530.3856250731105
3598,EAR2018,
3599,EAS1960,147.355746735259
3600,EAS1961,147.281704893039
3601,EAS1962,148.637168216118
3602,EAS1963,161.922266232253
3603,EAS1964,181.77857771277303
3604,EAS1965,197.747531992097
3605,EAS1966,215.414690762943
3606,EAS1967,227.806304493555
3607,EAS1968,245.001649576474
3608,EAS1969,274.82434155018996
3609,EAS1970,316.017938571363
3610,EAS1971,342.339622015433
3611,EAS1972,415.011325875832
3612,EAS1973,535.006014311571
3613,EAS1974,602.7575458720349
3614,EAS1975,647.545659502573
3615,EAS1976,700.0277418350149
3616,EAS1977,821.656970346219
3617,EAS1978,1021.4755557857901
3618,EAS1979,1092.21553327269
3619,EAS1980,1163.13829853468
3620,EAS1981,1262.97529609265
3621,EAS1982,1217.89239250094
3622,EAS1983,1275.74689621398
3623,EAS1984,1346.3572501379901
3624,EAS1985,1399.67613322751
3625,EAS1986,1800.79619549982
3626,EAS1987,2080.51300978332
3627,EAS1988,2463.2785141305603
3628,EAS1989,2525.2941473545397
3629,EAS1990,2598.0696119262398
3630,EAS1991,2891.97679386125
3631,EAS1992,3118.6529559826695
3632,EAS1993,3444.76553393528
3633,EAS1994,3804.98739406435
3634,EAS1995,4272.1691473112605
3635,EAS1996,4068.1889104162397
3636,EAS1997,3849.2526167588
3637,EAS1998,3414.58908864519
3638,EAS1999,3774.7736525468604
3639,EAS2000,4045.0990599896004
3640,EAS2001,3728.8055387673903
3641,EAS2002,3756.3712832971205
3642,EAS2003,4096.95339682106
3643,EAS2004,4559.68811131665
3644,EAS2005,4829.32833841937
3645,EAS2006,5084.37365853911
3646,EAS2007,5647.0946416425095
3647,EAS2008,6476.458281276529
3648,EAS2009,6628.17204081698
3649,EAS2010,7676.51926359955
3650,EAS2011,8842.71595701148
3651,EAS2012,9401.30825235938
3652,EAS2013,9446.00609426832
3653,EAS2014,9663.54427593006
3654,EAS2015,9546.451968288578
3655,EAS2016,9792.96702162429
3656,EAS2017,10367.7994250078
3657,EAS2018,
3658,ECA1960,
3659,ECA1961,
3660,ECA1962,
3661,ECA1963,
3662,ECA1964,
3663,ECA1965,
3664,ECA1966,
3665,ECA1967,
3666,ECA1968,
3667,ECA1969,
3668,ECA1970,
3669,ECA1971,
3670,ECA1972,
3671,ECA1973,
3672,ECA1974,
3673,ECA1975,
3674,ECA1976,
3675,ECA1977,
3676,ECA1978,
3677,ECA1979,
3678,ECA1980,
3679,ECA1981,
3680,ECA1982,
3681,ECA1983,
3682,ECA1984,
3683,ECA1985,
3684,ECA1986,
3685,ECA1987,
3686,ECA1988,2383.7223894401604
3687,ECA1989,2293.2565067238897
3688,ECA1990,2421.04070575382
3689,ECA1991,2323.92971581583
3690,ECA1992,2130.14073479955
3691,ECA1993,2086.18665678178
3692,ECA1994,1808.4384596148498
3693,ECA1995,1928.7792821888397
3694,ECA1996,1951.38860979948
3695,ECA1997,2031.5579699750301
3696,ECA1998,1903.94464906153
3697,ECA1999,1598.77015047773
3698,ECA2000,1779.50649548118
3699,ECA2001,1768.89500169358
3700,ECA2002,2025.25115031309
3701,ECA2003,2556.6307794654504
3702,ECA2004,3380.46579102641
3703,ECA2005,4279.14709146747
3704,ECA2006,5245.8592568208205
3705,ECA2007,6779.268759372329
3706,ECA2008,8369.80083027571
3707,ECA2009,6549.2905430889505
3708,ECA2010,7761.7917201786495
3709,ECA2011,9542.52649923237
3710,ECA2012,10051.1923413364
3711,ECA2013,10622.2673645179
3712,ECA2014,9851.466165221529
3713,ECA2015,7473.9857180810495
3714,ECA2016,7120.11486412495
3715,ECA2017,7949.482579976271
3716,ECA2018,
3717,ECS1960,654.51796549556
3718,ECS1961,688.7512740442211
3719,ECS1962,744.2142097822369
3720,ECS1963,811.124920359043
3721,ECS1964,888.051208214961
3722,ECS1965,955.817144813226
3723,ECS1966,1028.59373129466
3724,ECS1967,1096.61948025329
3725,ECS1968,1133.81674065591
3726,ECS1969,1234.34712563562
3727,ECS1970,1376.90704580387
3728,ECS1971,1540.99463740004
3729,ECS1972,1831.1862196267602
3730,ECS1973,2307.2113970005303
3731,ECS1974,2586.99357190422
3732,ECS1975,3000.05382736117
3733,ECS1976,3096.16041650239
3734,ECS1977,3485.08372784654
3735,ECS1978,4225.460071306379
3736,ECS1979,5135.080734977821
3737,ECS1980,5776.952852593679
3738,ECS1981,5107.81824332773
3739,ECS1982,4892.90043496423
3740,ECS1983,4719.764971276049
3741,ECS1984,4509.72438224767
3742,ECS1985,4639.414833519
3743,ECS1986,6293.28122689689
3744,ECS1987,7728.88408202313
3745,ECS1988,8551.07012176953
3746,ECS1989,8612.15640704532
3747,ECS1990,10480.5700212575
3748,ECS1991,10768.0681026317
3749,ECS1992,11502.4348704225
3750,ECS1993,10533.6126136776
3751,ECS1994,10991.7621896566
3752,ECS1995,12656.116494895501
3753,ECS1996,12901.512305041299
3754,ECS1997,12223.2595106405
3755,ECS1998,12509.6156671161
3756,ECS1999,12351.7746325331
3757,ECS2000,11622.64466419
3758,ECS2001,11720.9564062544
3759,ECS2002,12799.6621788527
3760,ECS2003,15549.2030310289
3761,ECS2004,18071.443074353
3762,ECS2005,19191.4436489182
3763,ECS2006,20710.4421516176
3764,ECS2007,24114.3180193147
3765,ECS2008,26361.724740162
3766,ECS2009,23094.8747967435
3767,ECS2010,23565.0933091411
