,map,res_exp1,res_exp2,res_exp3
205,ALB1992,649703.0,21170602.0,31785288.0
206,ALB1993,191774.0,28468180.0,39497384.0
207,ALB1994,5920845.0,33201957.0,45151596.0
208,ALB1995,5032420.0,52603504.0,68865827.0
209,ALB1996,6820730.0,60137962.0,78595143.0
210,ALB1997,3956806.0,36760338.0,60519464.0
211,ALB1998,4605723.0,32940475.0,56771739.0
212,ALB1999,7715957.0,32035309.0,53358102.0
213,ALB2000,3605520.0,26268126.0,49121769.0
214,ALB2001,3694257.0,24408384.0,42694596.0
215,ALB2002,8145213.0,30589019.0,52378225.0
216,ALB2003,4779717.0,46674439.0,64395055.0
217,ALB2004,13025072.0,90525652.0,108310477.0
218,ALB2005,48664610.0,144966379.0,168208204.0
219,ALB2006,46112106.0,168233148.0,193291420.0
220,ALB2007,92945920.0,315548446.0,345127988.0
221,ALB2008,121335417.0,479078406.0,514057114.0
222,ALB2009,95742135.0,271312439.0,302588969.0
223,ALB2010,237158993.0,695488205.0,728701992.0
224,ALB2011,379662660.0,931874805.0,966779390.0
225,ALB2012,488263804.0,1004278525.0,1042340765.0
226,ALB2013,851209342.0,1437874471.0,1485079343.0
227,ALB2014,498755078.0,844255584.0,875309150.0
228,ALB2015,301076128.0,652272634.0,690501105.0
229,ALB2016,281497000.0,644143478.0,689081520.0
230,AND1962,1045.0052490234377,1045.0052490234377,7504.037841796875
231,AND1964,0.0,0.0,0.0
232,AND1965,0.0,0.0,0.0
233,AND1966,0.0,0.0,4100.7415771484375
234,AND1967,0.0,1582.0782470703125,1582.0782470703125
235,AND1968,4130.06640625,4130.06640625,4130.06640625
236,AND1969,0.0,2649.2680053710938,2649.2680053710938
237,AND1970,0.0,79644.82922363281,147903.1015625
238,AND1971,0.0,99582.04504394531,183496.86743164062
239,AND1972,0.0,142777.2957763672,229413.31091308594
240,AND1973,0.0,238746.8649902344,344921.8981933594
241,AND1974,0.0,234793.45692443845,888564.760635376
242,AND1975,1867.9310302734373,314761.98181152344,512020.4531555176
243,AND1976,0.0,457123.2117919922,673516.7034912109
244,AND1977,0.0,598133.0256958008,817914.1161499023
245,AND1978,667.0,347890.0938720703,552146.6826171875
246,AND1979,0.0,1207007.7881469727,1413305.9263916016
247,AND1980,2336267.0,3028828.242919922,3564397.784423828
248,AND1981,2381.99951171875,777512.9011230469,1622013.1794433594
249,AND1982,0.0,2319532.0776367188,2818773.8580932617
250,AND1983,496.000244140625,711798.3911743164,969057.5255126953
251,AND1984,0.0,1269823.517150879,1600302.350036621
252,AND1985,0.0,1493682.6999511719,1942203.9848632812
253,AND1986,1768535.2491455078,3072447.9278564453,3615153.05078125
254,AND1987,855.9999389648438,460453.38397216797,1099615.048034668
255,AND1988,1117.0001220703123,1148557.3768920898,1939832.2229003906
256,AND1989,42336.75,2112134.1899414062,2889546.8223876953
257,AND1990,59204.0,1470281.0,2751433.0
258,AND1991,3524319.0,4471790.0,5834133.0
259,AND1992,43820.0,1250136.0,2785100.0
260,AND1993,6573.0,1016497.0,1912487.0
261,AND1994,0.0,1240015.0,2499200.0
262,AND1995,1310740.0,2213505.0,3466269.0
263,AND1996,2112448.0,3444334.0,9491358.0
264,AND1997,62577.0,1913156.0,3003384.0
265,AND1998,1885328.0,2911225.0,4516642.0
266,AND1999,47331.0,976028.0,4129262.0
267,AND2000,117633.0,1239674.0,2429821.0
268,AND2001,178256.0,9171076.0,12646023.0
269,AND2002,374810.0,3918389.0,5372459.0
270,AND2003,2463239.0,5564215.0,11707396.0
271,AND2004,515326.0,3515959.0,25102360.0
272,AND2005,382588.0,3900561.0,44474739.0
273,AND2006,119847.0,8667201.0,63435077.0
274,AND2007,3603795.0,12675314.0,14986026.0
275,AND2008,2338805.0,12113803.0,17067641.0
276,AND2009,4232246.0,16425924.0,19598540.0
277,AND2010,4952015.0,17981559.0,42965575.0
278,AND2011,1083440.0,6786550.0,8792980.0
279,AND2012,15123111.0,22414469.0,54894803.0
280,AND2013,14696.0,3478947.0,5227747.0
281,AND2014,16334727.0,21029233.0,21919434.0
282,AND2015,190998.0,6271851.0,7043081.0
283,AND2016,12909238.0,14410910.0,15822099.0
284,ANS1962,135520625.48242188,745747663.1503296,1645494360.1182861
285,ANS1963,108539926.93164062,744218075.3259277,1693347321.9608154
286,ANS1964,99616574.29882814,587327743.7122955,843881358.8587799
287,ANS1965,115335182.14147948,162225695.14944458,243384041.011261
288,ANS1966,112029563.28295898,233393837.7137146,311639500.2305603
289,ANS1967,151199936.83203125,254180305.81556702,338780202.37672424
290,ANS1968,147079923.1508789,250459422.81982422,343880713.7150879
291,ANS1969,137647073.2861328,230301926.3143921,332653873.0863037
292,ANS1970,373316305.89453125,1426023328.9575806,1527262120.993454
293,ANS1971,521337330.43896484,1635901892.4211423,1717078137.679199
294,ANS1972,205152410.88378906,1597726032.5466309,1663354469.4674377
295,ANS1973,691156678.5517578,2735975648.797943,2772166735.436676
296,ANS1974,1526222483.9426272,4091898611.592697,4337772578.805527
297,ANS1975,1935900320.2141116,2379868177.6358337,2514114285.6945496
298,ANS1976,2658757212.8551025,2895411409.1344757,3010356825.8341217
299,ANS1977,3262082465.83374,3721841052.30661,4016526652.6958923
300,ANS1978,912660010.1144409,1241107798.5706787,1264579144.6846313
301,ANS1979,601037818.8048096,1089185563.4520874,1198669691.2107239
302,ANS1980,8493706181.750122,17193009815.577576,17538788627.489746
303,ANS1981,8591398105.99408,9670060324.176697,9809706325.3974
304,ANS1982,8964734321.407227,10195679228.583435,10604258603.56366
305,ANS1983,7518511709.253174,8445885232.025574,8780770167.727112
306,ANS1984,6146902298.237976,7269683895.206482,7698425446.895813
307,ANS1985,7060011000.5008545,8595385863.00055,9007077455.969727
308,ANS1986,6584610129.510986,7987612125.342682,8237772162.507904
309,ANS1987,6890985575.257263,8748734309.356262,9135190720.561127
310,ANS1988,1432707900.1802979,5777639563.400513,6063329841.059326
311,ANS1989,2980307789.8103027,7823578151.505249,8171545020.700256
312,ANS1990,2861884323.0,8277322432.0,8819651442.0
313,ANS1991,2425886611.0,4069766535.0,4822233767.0
314,ANS1992,3009081301.0,3692274054.0,3874449774.0
315,ANS1993,3368492648.0,4326831869.0,4525019391.0
316,ANS1994,2923335196.0,5014768417.0,5245046409.0
317,ANS1995,4549458806.0,10360430437.0,10740904337.0
318,ANS1996,5486099659.0,7331570057.0,7744887133.0
319,ANS1997,14892700834.0,16340194266.0,16629164916.0
320,ANS1998,12900369621.0,14579357656.0,14915132895.0
321,ANS1999,8872439097.0,10771709339.0,11220607898.0
322,ANS2000,7291339608.0,8373816243.0,8660026812.0
323,ANS2001,13677769885.0,14763948849.0,15037149655.0
324,ANS2002,14850299947.0,16129026222.0,16527843622.0
325,ANS2003,9219235569.0,10348160844.0,10626356603.0
326,ANS2004,9403550657.0,10592357775.0,10854719204.0
327,ANS2005,12133821610.0,13641073170.0,14014750570.0
328,ANS2006,23801398393.0,25466911647.0,25736484206.0
329,ANS2007,10930979861.0,12081085789.0,12343775646.0
330,ANS2008,16463519945.0,18166797347.0,18589628392.0
331,ANS2009,11467909828.0,12642941426.0,12780625277.0
332,ANS2010,12291601980.0,14867905202.0,14991513069.0
333,ANS2011,17424885628.0,21102372619.0,21528911444.0
334,ANS2012,19092543225.0,22455266556.0,22951754524.0
335,ANS2013,16953862297.0,19787959364.0,20349613474.0
336,ANS2014,17326121999.0,21314193868.0,22272950683.0
337,ANS2015,6322777416.0,7309754221.0,7558446150.0
338,ANS2016,3460706646.0,5698254751.0,6326288740.0
339,ANT1962,714681346.1757812,716028838.3620605,720823100.3686523
340,ANT1963,661874549.9462891,663576328.5352173,668640979.4154968
341,ANT1964,663361655.3046875,664946779.5987549,668930871.9524536
342,ANT1965,646039843.984375,648920891.4269714,653550390.4294434
343,ANT1966,586561028.5078125,594092214.0133667,602220181.287384
344,ANT1967,602696963.5,605868528.5379639,611923041.7504883
345,ANT1968,615305370.0,618909722.324585,622866134.8345032
346,ANT1969,593821952.46875,596181685.1980591,599994965.0739136
347,ANT1970,639066932.625,641640717.4318848,645246947.4125977
348,ANT1971,640036709.374939,643183021.5461426,646622621.4234619
349,ANT1972,617689643.0,621201736.0833435,626956702.7233582
350,ANT1973,1373790799.484375,1378315818.450531,1385756504.155243
351,ANT1974,2686070170.5,2693534539.197571,2720176128.020874
352,ANT1975,2343964087.0,2352130986.627533,2364232553.047058
353,ANT1976,2400132484.003418,2411325818.081604,2438841627.8893433
354,ANT1977,2470240630.5,2474835666.5809326,2492380340.8627014
355,ANT1978,1442075903.375,1448782861.9205933,1463784209.2078247
356,ANT1979,2591761080.0,2609795455.8513184,2629612873.588501
357,ANT1980,3824001718.0,3843583043.635742,3852778062.654541
358,ANT1981,4076182306.5,4092677832.8132324,4128961761.383667
359,ANT1982,3610468478.5,3635485514.8447876,3655142891.7076416
360,ANT1983,3341995419.75,3356493394.6255493,3382367658.4207153
361,ANT1984,3186473394.75,3195495809.377075,3220760229.170044
362,ANT1985,1363534848.25,1375109165.7033691,1396276857.9136963
363,ANT1986,825556050.9453125,836565378.6795044,856278328.4387817
364,ANT1987,777091674.4990233,784741097.6018676,795709699.5369262
365,ANT1988,638887656.0180664,665525190.8603516,691760802.9453125
366,ANT1989,660922487.0,712204788.3964844,748957496.4980469
367,ANT1990,815899598.0,858107292.0,881589722.0
368,ANT1991,1226092154.0,1272338758.0,1288614511.0
369,ANT1992,1168607945.0,1208638410.0,1246316218.0
370,ANT1993,740916825.0,779996179.0,857680655.0
371,ANT1994,790857381.0,844549134.0,1016024400.0
372,ANT1995,754936696.0,853995963.0,1015500907.0
373,ANT1996,975181177.0,1106815402.0,1275485950.0
374,ANT1997,896688378.0,973164496.0,1069736494.0
375,ANT1998,909213836.0,946999776.0,1005300707.0
376,ANT1999,775803896.0,803389725.0,839619800.0
377,ANT2000,1086316478.0,1132755210.0,1167724192.0
378,ANT2001,929184700.0,952436230.0,971250005.0
379,ANT2002,613344503.0,634420840.0,655973714.0
380,ANT2003,663791050.0,678160032.0,715455074.0
381,ANT2004,889585619.0,901607378.0,931704383.0
382,ANT2005,1731932857.0,1739551347.0,1770010232.0
383,ANT2006,1845770575.0,1867361243.0,1913246344.0
384,ANT2007,1693440747.0,1739531422.0,1787021147.0
385,ANT2008,1359862719.0,1380152227.0,1441313504.0
386,ANT2009,1694103973.0,1700004325.0,1742426589.0
387,ANT2010,832466053.0,842759671.0,884290460.0
388,ARE1962,0.0,0.0,2254.35009765625
389,ARE1963,33809.578125,33809.578125,35956.55126953125
390,ARE1964,0.0,0.0,0.0
391,ARE1967,127982.00390625,127982.00390625,127982.00390625
392,ARE1968,20633.989013671875,181227.87915039062,3426722.8276214595
393,ARE1969,1438058.011932373,1549748.3097229004,5250973.921783447
394,ARE1970,82443004.04101562,102058033.08203125,103625380.76391602
395,ARE1971,132265916.9921875,157776292.82800293,161650547.5006714
396,ARE1972,956111901.0335693,962998647.1732178,969062696.3129883
397,ARE1973,1847398093.015625,1907754360.099945,1911370440.1382751
398,ARE1974,6107465969.8479,6169848570.603577,6176117140.533508
399,ARE1975,6715749455.958008,6785965123.4227295,6817039323.439575
400,ARE1976,8295722890.765625,8348441417.291016,8385908398.604553
401,ARE1977,8588837412.40625,8651238076.597412,8694745343.47998
402,ARE1978,8443585783.5,8459357763.125916,8461463615.513367
403,ARE1979,10831155324.71875,10895860372.376343,10899203246.8172
404,ARE1980,17687287950.250122,18102501328.812378,18109488216.133118
405,ARE1981,18455812649.003906,18698713667.109375,18744878399.55652
406,ARE1982,15382462115.897215,15629166426.005125,15675047705.033934
407,ARE1983,13520614782.0,13935269694.144043,13965849303.199707
408,ARE1984,13127311249.867188,13474897214.768555,13514184073.411804
409,ARE1985,13085564929.875,13389573631.731567,13443269925.714966
410,ARE1986,8115245248.999023,8375086799.88501,8436149141.714111
411,ARE1987,9606720823.992188,9929961190.788452,9993852867.16211
412,ARE1988,8964704085.003784,9434992976.625366,9516058569.844666
413,ARE1989,11390621393.89453,11952130421.01843,12039561821.227232
414,ARE1990,16358197688.0,16916467657.0,17025101277.0
415,ARE1991,17507816477.0,18094796865.0,18256437402.0
416,ARE1992,15921134658.0,16563356063.0,16806533685.0
417,ARE1993,14256496257.0,14876819298.0,15149459748.0
418,ARE1994,13503872284.0,14285059233.0,14595546284.0
419,ARE1995,15293254366.0,16377596931.0,16750740855.0
420,ARE1996,18582755766.0,19591003180.0,20052328987.0
421,ARE1997,19370951944.0,20536704590.0,20897057611.0
422,ARE1998,13902076650.0,15228625939.0,15773131198.0
423,ARE1999,20510052227.0,21863137033.0,22879899855.0
424,ARE2000,33105342516.0,34930505363.0,35773209902.0
425,ARE2001,27868784275.0,29879775646.0,30666927317.0
426,ARE2002,19800245728.0,21983312119.0,23033055841.0
427,ARE2003,25845328051.0,28569671981.0,29253716624.0
428,ARE2004,34751724086.0,39563810485.0,40633286695.0
429,ARE2005,50500700410.0,55996737541.0,57165983492.0
430,ARE2006,66582940291.0,73618795532.0,74982156722.0
431,ARE2007,72633418385.0,80979855441.0,82750589146.0
432,ARE2008,108132783409.0,118923014981.0,121463968785.0
433,ARE2009,56774270835.0,68787460531.0,70064375685.0
434,ARE2010,78018182255.0,103152844567.0,107159052367.0
435,ARE2011,111693121239.0,138078902565.0,142040686813.0
436,ARE2012,125426041632.0,145341559410.0,148346280912.0
437,ARE2013,128480621693.0,152430663078.0,155881301321.0
438,ARE2014,127576864320.0,149909707719.0,154231252559.0
439,ARE2015,72562629244.0,93299632951.0,97177473063.0
440,ARE2016,58394385447.0,78523299797.0,82277274935.0
441,ARG1962,19539978.296875,29708712.21636963,478781113.00750726
442,ARG1963,15110555.515625,44402783.96937561,452147732.86846924
443,ARG1964,8196484.586425781,37138559.44911194,612149847.3965454
444,ARG1965,11338194.002929688,25303614.145187378,719687405.9381561
445,ARG1966,16896496.52734375,32399333.932922363,684865008.9012451
446,ARG1967,11495512.635253904,32195905.416809082,552801355.7973785
447,ARG1968,16529250.479553223,51427131.4099884,482714209.1726227
448,ARG1969,8112572.7001953125,44306642.37564087,604372140.7231445
449,ARG1970,9247969.8671875,57245968.47576904,693273126.7954254
450,ARG1971,9286715.54296875,69456758.64611816,766164088.6232605
451,ARG1972,6850491.440536499,62417367.27366638,534959900.4749603
452,ARG1973,6936641.4375,139213178.30023193,1281573532.1005857
453,ARG1974,17368260.71484375,200302246.9447403,2199767569.884346
454,ARG1975,27115564.72265625,89714020.36308289,1612717597.903183
455,ARG1976,30628246.41015625,148922521.93566895,1601028623.7072601
456,ARG1977,50820490.05200195,190973541.96105957,2222760262.975708
457,ARG1978,23132643.125,215007992.4984131,1192233210.0096436
458,ARG1979,46611629.375,170204669.0897827,1343028104.3423464
459,ARG1980,438837344.01940924,823588740.1239929,2977389866.207367
460,ARG1981,839934208.9992676,1415506138.7979736,4841525653.398193
461,ARG1982,612411959.5020752,1288954555.6678467,3410534239.125656
462,ARG1983,456443446.25,827706720.04599,4228042054.914215
463,ARG1984,341411959.21875,713812603.7937622,3563398649.633194
464,ARG1985,601471233.0009767,1112339684.3623047,3855338338.315857
465,ARG1986,244739334.75,829318764.6208496,2500720778.458252
466,ARG1987,125176990.75,686483075.9953613,1828639233.8138428
467,ARG1988,194439751.15625,1234679694.77417,2667259204.854126
468,ARG1989,489154027.2480469,1906165795.4379272,3681842806.748291
469,ARG1990,1047623494.0,2316313606.0,4630449642.0
470,ARG1991,949683335.0,1935459469.0,3876805974.0
471,ARG1992,1066678447.0,1658499827.0,4145320413.0
472,ARG1993,1309262995.0,1826907311.0,4059128448.0
473,ARG1994,1748440594.0,2327812568.0,4510687695.0
474,ARG1995,2343717942.0,3347574577.0,6178998839.0
475,ARG1996,3313554447.0,4422554010.0,8138605152.0
476,ARG1997,3328986959.0,4500173250.0,9075261921.0
477,ARG1998,2459019705.0,3892254961.0,8224231401.0
478,ARG1999,2925334723.0,4298538200.0,7480005338.0
479,ARG2000,4571046837.0,6125259041.0,9689240240.0
480,ARG2001,4557989472.0,6116458855.0,9637859840.0
481,ARG2002,4479988698.0,6361187771.0,9605346839.0
482,ARG2003,5189303950.0,7069993331.0,10694752470.0
483,ARG2004,5745464205.0,8044379308.0,12410853621.0
484,ARG2005,6226704852.0,8702821151.0,13294758700.0
485,ARG2006,6720688183.0,9851363635.0,14695215813.0
486,ARG2007,5935782299.0,9235543342.0,16279777300.0
487,ARG2008,6880746851.0,10508756075.0,20630927344.0
488,ARG2009,5624528260.0,8731263589.0,14604093777.0
489,ARG2010,5639663944.0,9506156765.0,17060666101.0
490,ARG2011,5104712825.0,9651801867.0,21011746218.0
491,ARG2012,5478431245.0,9785940080.0,22491981668.0
492,ARG2013,3819453501.0,7320419766.0,18661781029.0
493,ARG2014,3769821713.0,6949755783.0,14806705191.0
494,ARG2015,1940148462.0,4111895465.0,11327520319.0
495,ARG2016,1945149944.0,4198583702.0,13300346027.0
496,ARM1992,3044082.0,8941993.0,8965211.0
497,ARM1993,0.0,30215726.0,30427186.0
498,ARM1994,0.0,38088055.0,38176833.0
499,ARM1995,16021136.0,47108310.0,47208466.0
500,ARM1996,10076527.0,66583938.0,67836493.0
501,ARM1997,38424.0,120842453.0,131545057.0
502,ARM1998,44777.0,92735979.0,103123214.0
503,ARM1999,15031.0,111714281.0,122800525.0
504,ARM2000,0.0,167441154.0,179826291.0
505,ARM2001,1908262.0,126180286.0,138990102.0
506,ARM2002,29663.0,255445493.0,263766788.0
507,ARM2003,131798.0,443398264.0,452942749.0
508,ARM2004,11927.0,387283473.0,405439528.0
509,ARM2005,264248.0,616106353.0,632394746.0
510,ARM2006,142014.0,729517138.0,764348598.0
511,ARM2007,1298633.0,691135721.0,734144563.0
512,ARM2008,2164436.0,564509090.0,622394427.0
513,ARM2009,368116.0,420194812.0,444315917.0
514,ARM2010,7276776.0,634462438.0,664000380.0
515,ARM2011,6855007.0,840603044.0,873967930.0
516,ARM2012,2783668.0,711767479.0,776175055.0
517,ARM2013,2810119.0,667535480.0,751116584.0
518,ARM2014,1335875.0,728509157.0,855802713.0
519,ARM2015,13808190.0,666420712.0,847233124.0
520,ARM2016,5998089.0,1129271675.0,1348112966.0
521,ASM2000,4730.0,830513.0,4321097.0
522,ASM2001,64015.0,961323.0,1729738.0
523,ASM2002,81911.0,2568014.0,4918911.0
524,ASM2003,1015965.0,1783355.0,6034151.0
525,ASM2004,177676.0,2734898.0,3136197.0
526,ASM2005,15956.0,1528821.0,1706121.0
527,ASM2006,5746.0,81773002.0,81995667.0
528,ASM2007,970920.0,14340088.0,14978586.0
529,ASM2008,1934.0,7277295.0,7811474.0
530,ASM2009,3497.0,2869780.0,3123723.0
531,ASM2010,90175.0,2638891.0,2940847.0
532,ASM2011,847.0,3888531.0,5537409.0
533,ASM2012,33491419.0,36458936.0,36896672.0
534,ASM2013,817870.0,3456685.0,3682699.0
535,ASM2014,157356.0,2577083.0,2716749.0
536,ASM2015,53298.0,1377982.0,1426134.0
537,ASM2016,0.0,5493230.0,5995261.0
538,ATA2000,0.0,1152517.0,1152517.0
539,ATA2001,0.0,4074.0,24391.0
540,ATA2002,0.0,40104.0,46466.0
541,ATA2003,0.0,289.0,2442.0
542,ATA2004,0.0,2116.0,14327.0
543,ATA2005,0.0,5014.0,6600.0
544,ATA2006,0.0,15827.0,16022.0
545,ATA2007,0.0,3123.0,13538.0
546,ATA2008,4236.0,110401.0,732867.0
547,ATA2009,0.0,798.0,36787.0
548,ATA2010,0.0,98726.0,101609.0
549,ATA2011,0.0,158193.0,210069.0
550,ATA2012,0.0,61208.0,78310.0
551,ATA2013,0.0,24457.0,30528.0
552,ATA2014,0.0,331475.0,351606.0
553,ATA2015,368973.0,469796.0,521710.0
554,ATA2016,0.0,1566342.0,1569490.0
555,ATF1972,0.0,0.0,0.0
556,ATF1973,0.0,0.0,0.0
557,ATF1974,0.0,0.0,0.0
558,ATF1975,0.0,0.0,0.0
559,ATF1976,12986.0029296875,15513.50341796875,582893.6306152345
560,ATF1977,0.0,0.0,0.0
561,ATF1979,0.0,0.0,0.0
562,ATF1980,0.0,0.0,0.0
563,ATF1981,0.0,0.0,0.0
564,ATF1982,0.0,0.0,0.0
565,ATF1983,0.0,0.0,0.0
566,ATF1985,0.0,0.0,0.0
567,ATF1986,0.0,0.0,190242.25
568,ATF1987,0.0,0.0,0.0
569,ATF1988,0.0,0.0,16527.013671875
570,ATF1989,0.0,0.0,32039.441650390625
571,ATF1990,1790.0,45490.0,45490.0
572,ATF1991,1759.0,1759.0,3166.0
573,ATF1992,0.0,134163.0,134163.0
574,ATF1993,0.0,0.0,1125.0
575,ATF1994,0.0,0.0,18519.0
576,ATF1995,402383.0,402383.0,406087.0
577,ATF1996,0.0,0.0,0.0
578,ATF1997,0.0,20135.0,20135.0
579,ATF1998,901050.0,903465.0,903465.0
580,ATF1999,0.0,2863.0,13755.0
581,ATF2000,0.0,14959.0,14959.0
582,ATF2001,0.0,4715.0,1005399.0
583,ATF2002,0.0,12577.0,19446.0
584,ATF2003,0.0,134122.0,374611.0
585,ATF2004,316707.0,1067683.0,1361076.0
586,ATF2005,14588586.0,14627734.0,14669558.0
587,ATF2006,0.0,20786.0,51046.0
588,ATF2007,82263.0,478797.0,526198.0
589,ATF2008,0.0,281452.0,471743.0
590,ATF2009,0.0,26016.0,89599.0
591,ATF2010,0.0,110758.0,172791.0
592,ATF2011,338.0,8680.0,28349.0
593,ATF2012,196.0,21763.0,133464.0
594,ATF2013,0.0,92247.0,138402.0
595,ATF2014,563.0,669902.0,670987.0
596,ATF2015,0.0,155081.0,155366.0
597,ATF2016,0.0,34457.0,36886.0
598,ATG1962,0.0,0.0,0.0
599,ATG1963,0.0,0.0,0.0
600,ATG1964,0.0,0.0,0.0
601,ATG1965,503.5,503.5,755.25
602,ATG1966,0.0,0.0,0.0
603,ATG1967,0.0,0.0,0.0
604,ATG1968,0.0,0.0,0.0
605,ATG1969,0.0,0.0,0.0
606,ATG1970,291169.3125,295655.3125,295655.3125
607,ATG1971,154027.001953125,154027.001953125,154027.001953125
608,ATG1972,436397.0,436397.0,437201.7683105469
609,ATG1973,4954392.2421875,4970058.264404297,4978484.509521484
610,ATG1974,6449274.6953125,6469261.6953125,9844379.9453125
611,ATG1975,1585944.0,1625300.7521972656,10396420.739501953
612,ATG1976,503936.99902343756,505442.9990844727,603704.9990844727
613,ATG1977,884724.2263183594,891192.9230957031,957933.9565429688
614,ATG1978,0.0,0.0,50448.74609375
615,ATG1979,1054.938232421875,6136.936279296875,97023.43627929688
616,ATG1980,2858398.751953125,2879649.92578125,3049443.5501098633
617,ATG1981,906351.65625,953392.6170043945,1909390.4692993164
618,ATG1982,11700.0,11700.0,381905.16107177734
619,ATG1983,1155850.98046875,1249666.630859375,1730194.1368408203
620,ATG1984,1827.001220703125,18771.001220703125,175486.90747070312
621,ATG1985,0.0,43093.71026611328,67283.65740966797
622,ATG1986,1774.9931640625,120963.36169433594,128612.29064941406
623,ATG1987,3241.0,2018279.71875,3359446.550354004
624,ATG1988,631.0023803710938,1089072.2127685547,1872247.7012939453
625,ATG1989,8244455.0888671875,10025478.718322754,11025204.091369629
626,ATG1990,0.0,3462594.0,6360838.0
627,ATG1991,0.0,402264.0,2708933.0
628,ATG1992,12418742.0,14348203.0,17561152.0
629,ATG1993,6078007.0,6934919.0,18749302.0
630,ATG1994,9679275.0,10597876.0,10990536.0
631,ATG1995,27783936.0,30246537.0,34379026.0
632,ATG1996,71072.0,1254159.0,2361295.0
633,ATG1997,21191250.0,23045706.0,24828893.0
634,ATG1998,37986.0,1067011.0,2255849.0
635,ATG1999,659732.0,2313325.0,5748443.0
636,ATG2000,29948040.0,38135642.0,43343344.0
637,ATG2001,264798.0,2809400.0,6255687.0
638,ATG2002,5454277.0,7448693.0,16985136.0
639,ATG2003,5499152.0,15009351.0,17766874.0
640,ATG2004,3177591.0,4548820.0,11102090.0
641,ATG2005,5704512.0,7151042.0,9123679.0
642,ATG2006,3257554.0,6563003.0,8508558.0
643,ATG2007,1584397.0,5959686.0,7083800.0
644,ATG2008,25677056.0,37404472.0,44394751.0
645,ATG2009,1632710.0,28162315.0,29143568.0
646,ATG2010,6098867.0,31684328.0,33067101.0
647,ATG2011,62330824.0,91551562.0,93604870.0
648,ATG2012,28669914.0,86628502.0,128101035.0
649,ATG2013,54251795.0,77849865.0,85654503.0
650,ATG2014,17867098.0,40377480.0,65246999.0
651,ATG2015,6873475.0,23801871.0,37568392.0
652,ATG2016,15052594.0,27945795.0,39209051.0
653,AUS1962,16960939.017578125,234961997.71313477,561395581.9241638
654,AUS1963,55849413.48242188,350369442.10687256,1001154987.56073
655,AUS1964,45337757.35949707,426122391.6571045,1106746146.074829
656,AUS1965,29137871.4765625,478576001.70615387,1111121845.9955215
657,AUS1966,32362755.042114254,596038104.4385376,1118346781.5960083
658,AUS1967,34422759.82067871,687909997.73703,1489371284.5417175
659,AUS1968,36704639.179382324,895701118.6344604,1458551802.9151
660,AUS1969,25522906.328125,1198715792.8275146,1884441281.211609
661,AUS1970,42405656.109375,1586011986.7246094,2365856065.226074
662,AUS1971,73828139.734375,1717956563.522461,2759734541.1519775
663,AUS1972,76658504.703125,2012805964.9882812,3072125553.970825
664,AUS1973,139860260.40625,2878299797.4179688,3931775984.157715
665,AUS1974,287159202.46875,4373283070.256165,7097522791.539856
666,AUS1975,359598029.7196045,4874312484.833374,8023116813.705444
667,AUS1976,409666510.0,5786557522.510925,8689688008.817749
668,AUS1977,426505307.5623779,5977878015.711792,8480856421.10437
669,AUS1978,327292375.01586914,5777600259.973145,7071233629.724609
670,AUS1979,731633717.812439,8118565972.495056,11601187947.26947
671,AUS1980,883958988.5068359,9955040318.944336,14904904209.527832
672,AUS1981,1152103056.7319336,12098585618.45459,16460671109.673218
673,AUS1982,1588892395.5888672,12148211535.544922,16158995482.80243
674,AUS1983,1805720647.1252441,12152025815.88501,14642346747.418182
675,AUS1984,2088324081.6875,13495826639.021484,17857483985.544983
676,AUS1985,2588072908.25,14111159200.523438,17861017233.335327
677,AUS1986,1285882861.7489014,12363053445.711792,16245892457.088745
678,AUS1987,1547772785.125,13402599497.427246,16869335850.901855
679,AUS1988,1631300419.0,15769873972.398438,19571164103.160156
680,AUS1989,1474147497.0,19188519533.187622,24368603367.44934
681,AUS1990,2920175408.0,21848146417.0,26931202948.0
682,AUS1991,3206517462.0,21918864821.0,26123252145.0
683,AUS1992,3284660423.0,20936552944.0,25793444157.0
684,AUS1993,2983189846.0,19718176067.0,25582648777.0
685,AUS1994,2903763203.0,20295397915.0,27756276500.0
686,AUS1995,3755837912.0,24568966408.0,31685231462.0
687,AUS1996,5423363084.0,28190265547.0,38746958765.0
688,AUS1997,6072327445.0,29682311233.0,40157867827.0
689,AUS1998,4694357161.0,26553173182.0,34146243331.0
690,AUS1999,5008710304.0,26336312730.0,33332986252.0
691,AUS2000,7544936096.0,29994902607.0,34908686165.0
692,AUS2001,6276827325.0,28752563997.0,33162111649.0
693,AUS2002,6057240627.0,28697213526.0,33615294671.0
694,AUS2003,6305405837.0,31327209057.0,35443743792.0
695,AUS2004,7483230555.0,42816995522.0,50155219818.0
696,AUS2005,10483583157.0,60068871571.0,66322530673.0
697,AUS2006,11893231777.0,71359017573.0,78020433205.0
698,AUS2007,14470248390.0,87993510432.0,94100751501.0
699,AUS2008,19899340473.0,128098190965.0,137414577567.0
700,AUS2009,14171765124.0,97502928148.0,106246225267.0
701,AUS2010,20068449943.0,142068233947.0,152513648573.0
702,AUS2011,25399338163.0,182685933363.0,196572902954.0
703,AUS2012,26637334392.0,167004835341.0,181423735266.0
704,AUS2013,40693222398.0,184269824357.0,198365200188.0
705,AUS2014,30327079135.0,166721180069.0,179454957948.0
706,AUS2015,19053167597.0,120511742922.0,132436368908.0
