,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t
1536,1.9485007970924644,1.9364283107308944,1.5873544263911061,1096.8126231589429,87307875.86988127,0.00024802045838244957,0.014588265971879542,0.015479820310588812,,,,JPN1965,JPN,1965,12,2
1537,2.3086132490697433,2.3311079823463055,1.9567338402385128,2668.743007950212,91438630.97227319,0.00022958569247684814,0.015877588688973644,0.016801493321542883,0.016532226721303587,0.18344574343859973,,JPN1970,JPN,1970,12,3
1538,2.4131512839166884,2.437127247093022,2.350588189876625,5718.818848823602,95427695.17376268,0.00018909005844045855,0.016008700580196676,0.01658507843218247,0.0538449890549811,0.17964909852274158,,JPN1975,JPN,1975,12,4
1539,2.6839273677040483,2.689206261543646,2.3675883381707608,8318.303610636442,96934463.12910981,0.0002322712525040368,0.013203077170273692,0.013742847200269708,0.004756813397497694,0.09936675548860066,2.8602522772136483e-07,JPN1980,JPN,1980,12,5
1540,2.915759139128451,2.935731128170397,2.678102406937409,15761.199815164233,96824805.42648707,0.00018491736472544938,0.006641306915349755,0.006927552716797993,0.0020491822171094663,0.03867035289669987,3.653389840259627e-07,JPN1985,JPN,1985,12,6
1541,1.796107302647312,1.8099503550377403,1.6116217064869058,24462.41812215376,94510135.87813589,0.0002837879213070563,0.0041397891758673455,0.004402637931511678,0.0013637422773486478,0.01850721803531179,4.806902215233556e-07,JPN1990,JPN,1990,12,7
1542,2.498462930513681,2.5374072443711153,2.38942693183532,26450.478364968723,90198903.62435055,0.0002694438376955048,0.00416355196878388,0.0044384842806442365,0.0009244147023019553,0.01037967947860948,5.746004030348159e-07,JPN1995,JPN,1995,12,8
1543,2.2132656936415924,2.2072156904892095,2.0621857486675297,23014.404741909006,82737815.41151541,0.00026797067418560206,0.004362933543274693,0.004704693096782652,0.0008804445194012695,0.007503881394029728,6.051071404911015e-07,JPN2000,JPN,2000,12,9
1544,1.7895028194181266,1.75921811898426,1.5339945728110582,20480.05738183608,69645851.95860554,0.0010948421249536203,0.007299450305365798,0.007720738304961358,0.00117903467385213,0.011370544783917068,5.630226923029238e-07,JPN2005,JPN,2005,12,10
1545,0.9206778405503878,0.9429544142254795,0.839907821917066,15545.248307881642,45131302.44126576,0.0009835456211768968,0.005348295072147648,0.005716987043004703,0.0009404430914845142,0.00878530412670952,3.7409251363645637e-07,JPN2010,JPN,2010,12,11
1546,,,,,,,,,,,,JPN2015,JPN,2015,12,12
1547,,,,,9225252.259242207,,,,,,,KAZ1960,KAZ,1960,12,1
1548,,,,,10483554.507054402,,,,,,,KAZ1965,KAZ,1965,12,2
1549,,,,,11246452.298596174,,,,,,,KAZ1970,KAZ,1970,12,3
1550,,,,,11787225.414860424,,,,,,,KAZ1975,KAZ,1975,12,4
1551,,,,,12162929.992165403,,,,,,,KAZ1980,KAZ,1980,12,5
1552,,,,,12544232.318114175,,,,,,,KAZ1985,KAZ,1985,12,6
1553,-0.10413278672192305,-0.12218189598933908,-0.10855849847443923,1130.2613295992142,12424662.188458094,0.0024800620805208876,0.017286809167636325,0.017684741838000916,4.898411473478097,7.333197544450796,1.9713471512408923e-05,KAZ1990,KAZ,1990,12,7
1554,-0.1778185290601333,0.021046628700422287,0.04804146046046415,956.387056631933,10980267.114890208,0.06292811542501893,0.14371148806940273,0.16429299421415725,4.512815244030558,6.114141903355877,2.3641925146942032e-05,KAZ1995,KAZ,1995,12,8
1555,-0.4661956824219978,-0.5538305471283341,-0.6073983381517007,1210.7517403871318,9680810.243398827,0.19725348212398738,0.2961210027353177,0.31238171317855434,12.326260725501907,15.415294134074927,4.213375495292855e-05,KAZ2000,KAZ,2000,12,9
1556,-0.41964068529172227,-0.4182415546004,-0.44524865985542544,3430.7071304238775,8459571.601684755,0.16862643863254506,0.22646161391197278,0.23553342226378604,10.778347342678472,15.230019485270695,5.001214664107147e-05,KAZ2005,KAZ,2005,12,10
1557,-0.28470064858278754,-0.2598092507676927,-0.25041106004374386,4227.726576072487,5939343.196444373,0.08334736472945388,0.10555560653409775,0.10995474939820091,5.74160247462858,8.112923080386535,3.464094319853431e-05,KAZ2010,KAZ,2010,12,11
1558,,,,,,,,,,,,KAZ2015,KAZ,2015,12,12
1559,-0.5710714881584699,-0.5029427880733184,-0.6644399914659843,88.75285736579137,7583600.634869488,0.0010469153286198278,0.009669133470923406,0.10415518582548786,,,,KEN1960,KEN,1960,12,1
1560,-0.34532963156460467,-0.35722250452025506,-0.34989880416229113,105.39762600603903,8815480.548367795,0.0015868173474606775,0.006833779569673509,0.06788069241124224,,,,KEN1965,KEN,1965,12,2
1561,-0.37381749385845825,-0.39090966931664073,-0.3465501018957424,153.3282343945319,10334685.834722005,0.00424772158078668,0.011258701112021824,0.06914400860957923,0.0,2.535820558096939,,KEN1970,KEN,1970,12,3
1562,-0.4637153668597075,-0.5558965387902968,-0.35502622906441267,259.6185036392533,12194915.990089566,0.02025031788335301,0.027212571223518157,0.11891366961475336,0.0,3.6213005309786177,,KEN1975,KEN,1975,12,4
1563,-0.3990282168623064,-0.4577681857108856,-0.3768381918033693,306.63072541730656,14390196.194292288,0.03819656633681835,0.04656656157974554,0.11678683156242788,0.0,3.578992972225027,4.668862272376343e-08,KEN1980,KEN,1980,12,5
1564,-0.665704359058469,-0.7040239433370465,-0.5564453091637542,284.545727521512,16768501.207781577,0.010150254465190644,0.01471946567102074,0.08375437650622156,0.0,3.0756422882415877,5.88659068089873e-09,KEN1985,KEN,1985,12,6
1565,-0.31140748441430033,-0.313542802328101,-0.33807648496582315,231.99791488635935,18995118.405791063,0.010656480955040773,0.02110359719620595,0.08278763143313883,0.0,4.356919491094499,-3.070333340621424e-09,KEN1990,KEN,1990,12,7
1566,-0.5539030464508752,-0.5390167945030682,-0.5546448575798748,301.4729113805765,20724737.238004815,0.007910650550336448,0.016301247733236185,0.0678083716454362,0.0,3.618320518978218,0.0,KEN1995,KEN,1995,12,8
1567,-0.599688431726727,-0.594578214012093,-0.5760522161387229,272.43132482715697,21588942.519235544,0.01098474266917233,0.015481724556869273,0.05009347055448587,0.0,2.5113318470128267,-2.5221454964135606e-09,KEN2000,KEN,2000,12,9
1568,-0.4108096028011678,-0.44489889007288874,-0.44971707857457005,423.8047887794151,20746837.043535113,0.004687145437789655,0.010151891146112877,0.03225917881209985,0.0,1.9660048181049146,-2.711651913503549e-09,KEN2005,KEN,2005,12,10
1569,-0.2583913700585796,-0.26206714373506923,-0.2596430940895587,401.2152621921668,15438596.037335936,0.002132835251324755,0.004610031028405409,0.016740520864296282,0.0,1.1026641701549302,4.293101548533186e-09,KEN2010,KEN,2010,12,11
1570,,,,,,,,,,,,KEN2015,KEN,2015,12,12
1571,,,,,2048520.6140265386,,,,,,,KGZ1960,KGZ,1960,12,1
1572,,,,,2371209.452403466,,,,,,,KGZ1965,KGZ,1965,12,2
1573,,,,,2637963.8021905455,,,,,,,KGZ1970,KGZ,1970,12,3
1574,,,,,2868502.794407038,,,,,,,KGZ1975,KGZ,1975,12,4
1575,,,,,3080328.797805114,,,,,,,KGZ1980,KGZ,1980,12,5
1576,,,,,3289671.5921169603,,,,,,,KGZ1985,KGZ,1985,12,6
1577,-0.1448344755407709,-0.13791487487119078,-0.19852503943017047,383.28809221816243,3408355.759230759,0.0,0.016386974702571607,0.016633222873010868,0.2171033543423496,0.5802740561601712,,KGZ1990,KGZ,1990,12,7
1578,-0.17639574360910615,-0.1747310814715318,-0.12311478917456363,248.82300323634323,3362273.4530666596,0.0007034308949251633,0.030365149476593686,0.06386442479370369,0.1993185271817201,0.48741666615557505,,KGZ1995,KGZ,1995,12,8
1579,-0.48451884202913337,-0.4477946705200667,-0.4595342389203408,223.8889738587759,3245282.9763635397,0.0009847018729859337,0.028308956742782696,0.043623591765240506,0.34896053364037244,1.6410744270295434,,KGZ2000,KGZ,2000,12,9
1580,-0.3362922628605204,-0.3548461918323535,-0.37726712681824,389.63756162184916,2868777.0670211837,0.00970273454807463,0.029864086677922976,0.03475074147378702,0.29905636162361277,2.9675726504783624,,KGZ2005,KGZ,2005,12,10
1581,-0.2578629047837781,-0.2489004357459779,-0.2462165114444258,406.1693916374295,1988723.6799515416,0.003003771701207827,0.01073713357607997,0.012500210008240135,0.12440908850796133,3.341863506912957,,KGZ2010,KGZ,2010,12,11
1582,,,,,,,,,,,,KGZ2015,KGZ,2015,12,12
1583,-0.742612325370734,-0.7372562560090894,-0.640337170972223,100.35735475411602,5290294.217317805,0.00010050425751182047,0.0006524023393797971,0.08052154102004806,,,,KHM1960,KHM,1960,12,1
1584,-0.9055342515769879,-0.8754905814525521,-0.8637573850065438,124.24274783637503,5789284.596220202,0.00011690561742963405,0.00040858782394273036,0.059778300958898585,,,,KHM1965,KHM,1965,12,2
1585,-0.9195884411667323,-1.0327003959415946,-0.8023438492221687,82.0270471842435,6217729.571208197,0.0003755029669773153,0.0013667302207398698,0.017394745419688995,,7.187262239072886,,KHM1970,KHM,1970,12,3
1586,0.20431165933451387,0.16651808720903866,0.5109242020398956,,6007836.495072699,,,,,,,KHM1975,KHM,1975,12,4
1587,1.056423808874548,0.9998458035442727,1.0798534965799538,,5724936.728765801,,,,,,0.0,KHM1980,KHM,1980,12,5
1588,0.12034359809287318,0.011516478775327623,0.4088778989538273,,6505754.92909556,,,,,,0.0,KHM1985,KHM,1985,12,6
1589,-0.44206662774606253,-0.4318092709838075,-0.3820283187626047,199.60999529230378,7328143.348612786,5.121138539240251e-06,0.000283755906578573,0.04566951736679571,0.0,4.646215649031391,0.0,KHM1990,KHM,1990,12,7
1590,-0.6194512931155859,-0.6188178864497196,-0.6887374369639637,216.4140971946891,8072897.470757549,3.938532712834432e-06,0.00028447235797163586,0.02789804941049399,0.0,4.818562231032027,0.0,KHM1995,KHM,1995,12,8
1591,-0.09654835427345979,-0.09216265149995434,-0.1668040983085765,225.24994588309718,8197717.274200318,8.022635027417497e-05,0.0007110023883356773,0.013771291564846227,0.0,1.8437800908831856,0.0,KHM2000,KHM,2000,12,9
1592,-0.21387279024909825,-0.1652648832515153,-0.11036155079853634,340.729387519457,7445588.774995617,0.0,0.001336255284525955,0.015742507631800396,0.0,1.2791755179717519,4.635824146401396e-09,KHM2005,KHM,2005,12,10
1593,-0.09141108705262074,-0.07954239551398919,-0.007572912625276936,334.22973779620736,5226719.3560189735,6.816416404732721e-07,0.0016212476702057107,0.01885003337691954,0.0,0.8990948518605435,0.0,KHM2010,KHM,2010,12,11
1594,,,,,,,,,,,,KHM2015,KHM,2015,12,12
1595,,,,,38015.91988294241,,,,,,,KIR1960,KIR,1960,12,1
1596,,,,,41957.72798867273,,,,,,,KIR1965,KIR,1965,12,2
1597,-0.6756434008231005,-0.587350139274079,0.3830883914079975,528.9983267691747,45083.30871629055,0.0,0.00011033912885484373,0.3546876855823549,,0.01209769922188334,,KIR1970,KIR,1970,12,3
1598,-0.9864337015775285,-0.8994566360315163,-0.3757822685027477,658.2756724749358,47622.1646454155,0.0,0.003949665522542188,0.2938772435637758,,0.01955926384543251,,KIR1975,KIR,1975,12,4
1599,-1.1683254404360324,-1.111071273827382,-1.3554609427933844,536.2959871585659,49915.463441464424,0.0,0.0010627336288520724,0.009051950290205002,0.0,0.026244641835023747,0.0,KIR1980,KIR,1980,12,5
1600,-0.7205672217668552,-0.8212052549435027,-0.9365353530976109,427.49491777582926,53444.68463955582,0.011224882363327497,0.012522422725549095,0.016844953988387555,0.0,0.03026222453794415,0.0,KIR1985,KIR,1985,12,6
1601,-0.3367004481526139,-0.4126906432668227,-0.4373130074217043,481.96077894586386,56791.374100697474,0.0,0.0010748533320315999,0.002471492977273224,0.0,0.03376802833665632,0.0,KIR1990,KIR,1990,12,7
1602,-0.24630633071832134,-0.2656874961769399,-0.3513860249458442,578.6227621737743,57434.676088693304,0.0,0.0016275627398757897,0.0023331880579743505,0.0,0.041515419759406785,0.0,KIR1995,KIR,1995,12,8
1603,-0.11956439179388716,-0.21168536222090442,-0.23118997054004056,585.0828559052538,56773.68098573492,5.881944494375086e-06,0.0030087341575712684,0.0032045361455012938,0.0,0.025346386284772007,0.0,KIR2000,KIR,2000,12,9
1604,-0.5481033075694338,-0.5679785436387932,-0.6233782058989137,708.835279145577,52463.06244471932,0.0,0.0012085005949791078,0.002111783053564187,0.0,0.026968902624982423,0.0,KIR2005,KIR,2005,12,10
1605,-0.31100561303145124,-0.3829653195973315,-0.4284028413873296,592.1297369024967,37682.71031892478,5.7919561350050094e-05,0.0004032244659470787,0.00047224924112928207,0.0,0.024422016367729227,0.0,KIR2010,KIR,2010,12,11
1606,,,,,,,,,,,,KIR2015,KIR,2015,12,12
1607,,,,220.145196797004,44550.66307863021,,,,,,,KNA1960,KNA,1960,12,1
1608,-0.7481541897344839,-0.7136464450369999,-0.529682159777777,275.9016507538445,41066.15378931089,0.0,0.0,0.00018959419543934,,,,KNA1965,KNA,1965,12,2
1609,0.23558498770542638,0.2712397117638025,0.4386517195624796,440.3518485665219,37969.66392685665,0.28688006274177413,0.2879898953765637,0.4351054038467037,,0.0,,KNA1970,KNA,1970,12,3
1610,0.07198293131495707,0.05160985739256339,0.21664151798235035,826.8226872365848,36794.86180663894,0.12293323662646882,0.12332299585400916,0.2456798626707023,,0.0,,KNA1975,KNA,1975,12,4
1611,0.08953367009383006,0.0663158442254425,0.3171536803950786,1612.6991379519864,34995.90862136602,0.02414263906487831,0.02869918462274198,0.16753464954826702,0.0,0.0,,KNA1980,KNA,1980,12,5
1612,0.2747337746333,0.3089289706607454,0.37520256698454313,2899.5380674926632,32847.039059816096,0.04741327233388719,0.04950325390139193,0.12246242793274412,0.0,0.0,,KNA1985,KNA,1985,12,6
1613,0.03449189009014836,-0.04419737174215744,-0.011819654314962926,4537.0793220128635,31559.013037673365,0.0024409030027374777,0.0026898148327128817,0.03970340733775925,0.0,0.0,,KNA1990,KNA,1990,12,7
1614,0.08796314716793735,0.10161904743533061,0.010598195033889438,5906.33176627437,31376.648968627604,4.217609130165894e-06,0.0002270020316237059,0.02638199258718875,0.0,0.0,,KNA1995,KNA,1995,12,8
1615,0.5867581008645688,0.44021035804092157,0.4028209960169807,6737.955974343822,30304.220736846208,0.0006562142993914683,0.001413062339280256,0.013987361178385142,0.0,0.0,,KNA2000,KNA,2000,12,9
1616,0.44089893832267635,0.38148380890329525,0.23700825451233368,7688.03889088368,27088.308301279823,4.958201260029508e-06,0.00045722421521794476,0.0018971469921742023,0.0,0.0,,KNA2005,KNA,2005,12,10
1617,0.18300202630182902,0.08855012031819938,0.020797013742861,5579.47471287453,18593.372811300273,2.921242662343157e-08,0.00027261279846176674,0.0004142442593000883,0.0,0.0,,KNA2010,KNA,2010,12,11
1618,,,,,,,,,,,,KNA2015,KNA,2015,12,12
1619,0.0924598182055405,0.08822721326413184,-0.20273397855815337,110.24404195336355,23263991.02036763,6.3553414732007146e-06,0.005764601834638812,0.0077158755439041314,,,,KOR1960,KOR,1960,12,1
1620,0.3098142395428689,0.2759953840864247,0.13662594541364087,146.4812301416208,26116865.16615223,6.357442915522505e-05,0.007060265814962704,0.009899353028162623,,,,KOR1965,KOR,1965,12,2
1621,0.6143999406624187,0.562033724604355,0.4257801298601595,319.4866835882715,28589883.557279423,0.0020650228571563486,0.017097759734367887,0.02185276033680684,0.0,0.23362601024464807,,KOR1970,KOR,1970,12,3
1622,0.9435420012132001,0.8488021903866257,0.6855086468101228,950.1510867042309,30512562.956295185,0.0027030425031353933,0.02033443453149112,0.027262330784645704,0.0,0.4049904157259383,,KOR1975,KOR,1975,12,4
1623,0.8755018673459279,0.8153727439038267,0.6060115725086496,1657.2110827790505,32164880.328277677,0.003410351542734018,0.02940532385905999,0.033804955531805014,0.0,0.36498594357550695,,KOR1980,KOR,1980,12,5
1624,1.094734728691028,1.0445971484976444,0.8599160290529708,3046.4339847979277,33031366.08549641,0.0038411646653988335,0.02162542635448089,0.023700288203652498,0.0,0.11004031926752493,,KOR1985,KOR,1985,12,6
1625,0.6382752334866246,0.60054507921534,0.4740828903664546,6236.1372955152265,33281618.28201023,0.0031706346631535836,0.015251296228578357,0.016484716807603057,0.0,0.02420305119937224,,KOR1990,KOR,1990,12,7
1626,1.0171486062491215,0.8745444406263243,0.6812051351134872,8028.0081796863105,32839707.45920979,0.007444176123725308,0.019407103001476828,0.0206167037864303,0.0,0.01234029735911929,,KOR1995,KOR,1995,12,8
1627,1.1159827138043756,1.0583966014988382,0.8734282374932653,8586.650526250838,30916828.920949843,0.008368977758774637,0.01998321694718553,0.02113846117621651,5.163752573697898e-05,0.011506932218364173,,KOR2000,KOR,2000,12,9
1628,1.2065666709012903,1.221779728575971,1.090726241889722,11029.363112163364,26527324.418528244,0.01277269335878341,0.02778503848639843,0.029174217892447393,0.001225275035700621,0.017077633887544446,,KOR2005,KOR,2005,12,10
1629,0.7508628402350175,0.721768086684405,0.6496024364362551,8784.168952830056,17738915.937069554,0.01240585605877483,0.024019032737537832,0.025475062418751044,0.0006719238970282754,0.016884332766484954,,KOR2010,KOR,2010,12,11
1630,,,,,,,,,,,,KOR2015,KOR,2015,12,12
1631,0.9491997691422823,0.9739291813744632,1.0770662375289268,,300921.510135928,,,,,,,KWT1960,KWT,1960,12,1
1632,0.9794115460843346,1.101785293298147,1.2137825674503098,3710.6757662856626,503331.68736490735,0.6561159770496424,0.6578919429985329,0.659105355506043,,,,KWT1965,KWT,1965,12,2
1633,1.0494023602657583,0.9062765141755255,1.056781126795011,5691.913886767888,730159.8493653641,0.61049211924396,0.6131956320547777,0.6165294501878332,43.0750139563607,43.12527620476112,,KWT1970,KWT,1970,12,3
1634,1.1346039518591937,1.1999840866612792,1.0690922730007848,11342.531241240453,971883.7639299874,0.5256885193528795,0.5324555465957396,0.5347104973194245,52.35683840880901,52.71134448830035,,KWT1975,KWT,1975,12,4
1635,0.45391538124488545,0.31638705888407803,0.12386123558138608,12902.227652145308,1238059.6607734982,0.30861401914658443,0.3131933356979463,0.31448393459707497,38.63364973314883,38.86184054732119,0.0006785699654913022,KWT1980,KWT,1980,12,5
1636,-0.2534509952977444,-0.187609878062404,-0.43887479329947815,8782.56508165002,1532162.3260280355,0.2639912101931088,0.26629223519741524,0.2677723145509545,27.519268502692054,27.782551828030698,0.0006282957070485531,KWT1985,KWT,1985,12,6
1637,-0.2350139107649014,-0.327333500665914,-0.41711848079274594,5395.3376778496995,1572905.518548426,0.19739121773494367,0.19891979086723427,0.19960794526535194,24.122009013183195,24.268579063913617,0.00025923777678733085,KWT1990,KWT,1990,12,7
1638,-0.2523604217133257,-0.2025972328844354,-0.4070403728561606,11934.899056670109,1252358.9211859114,0.2633364732486332,0.2647820695568265,0.2656186727256638,25.81197638351757,26.074526392545877,0.0008772455697660283,KWT1995,KWT,1995,12,8
1639,-0.0013373833683270142,-0.055872350689879634,-0.15035396855983071,13212.831477928741,1387500.7820198904,0.2307933763280035,0.23190817995411592,0.23247156256561352,27.66246641731071,27.99262395027207,0.0006771464341391649,KWT2000,KWT,2000,12,9
