,res_rents,map
945,,IBT1961
946,,IBT1962
947,,IBT1963
948,,IBT1964
949,,IBT1965
950,,IBT1966
951,,IBT1967
952,,IBT1968
953,,IBT1969
954,2.7363936346285405,IBT1970
955,2.63830722700296,IBT1971
956,2.88158411135231,IBT1972
957,4.0936172473276,IBT1973
958,9.579238156766461,IBT1974
959,8.83019440177675,IBT1975
960,9.355825649222382,IBT1976
961,9.31770020692215,IBT1977
962,8.644372283515821,IBT1978
963,12.6537931086148,IBT1979
964,13.2972185308286,IBT1980
965,9.23694807222831,IBT1981
966,8.14102087041845,IBT1982
967,8.726893118941598,IBT1983
968,8.22876374396386,IBT1984
969,7.959238237478732,IBT1985
970,4.6158480462772,IBT1986
971,5.933567724764451,IBT1987
972,5.61421094129475,IBT1988
973,7.4608867476807905,IBT1989
974,8.46053485536959,IBT1990
975,4.97516034099619,IBT1991
976,5.1031925444291915,IBT1992
977,4.76329926512415,IBT1993
978,4.15946082385515,IBT1994
979,4.38680436730824,IBT1995
980,4.75001052325405,IBT1996
981,4.05333776423913,IBT1997
982,2.59169951981405,IBT1998
983,3.5027937242278906,IBT1999
984,5.85077479425481,IBT2000
985,5.21227491382172,IBT2001
986,5.06172533347827,IBT2002
987,5.57666731320441,IBT2003
988,7.43035394007558,IBT2004
989,8.8171141643178,IBT2005
990,9.64784395936471,IBT2006
991,9.39700868238285,IBT2007
992,11.551968088041,IBT2008
993,6.56943796456272,IBT2009
994,8.07918241662889,IBT2010
995,9.879889272568152,IBT2011
996,7.97888187422161,IBT2012
997,6.848143614651611,IBT2013
998,5.81267900654121,IBT2014
999,3.46101291902857,IBT2015
1000,3.0593715015498297,IBT2016
1001,3.75179304366689,IBT2017
1002,,IBT2018
1003,,IDB1960
1004,,IDB1961
1005,,IDB1962
1006,,IDB1963
1007,,IDB1964
1008,,IDB1965
1009,,IDB1966
1010,,IDB1967
1011,,IDB1968
1012,,IDB1969
1013,1.47610672944595,IDB1970
1014,1.61479665728845,IDB1971
1015,1.9311654076042,IDB1972
1016,4.2492854405576495,IDB1973
1017,17.3518706387188,IDB1974
1018,12.8446150427815,IDB1975
1019,11.8299534104433,IDB1976
1020,14.1156175497153,IDB1977
1021,11.942905789391403,IDB1978
1022,25.0801102687543,IDB1979
1023,17.284858411928198,IDB1980
1024,4.0180339768877715,IDB1981
1025,2.92798775124395,IDB1982
1026,4.75984427017746,IDB1983
1027,7.693915796925942,IDB1984
1028,8.17797671446571,IDB1985
1029,4.8296725038985,IDB1986
1030,7.674461247880808,IDB1987
1031,6.802288580307269,IDB1988
1032,11.723127820543802,IDB1989
1033,13.6818819391823,IDB1990
1034,9.270914319272107,IDB1991
1035,10.5553168804785,IDB1992
1036,11.109631032741001,IDB1993
1037,9.60843430694905,IDB1994
1038,9.86928818298949,IDB1995
1039,10.6976696490195,IDB1996
1040,9.0353742551257,IDB1997
1041,5.10905832579009,IDB1998
1042,6.59376999687311,IDB1999
1043,12.412705752614999,IDB2000
1044,9.673560000378107,IDB2001
1045,8.36836756814518,IDB2002
1046,9.37596242173967,IDB2003
1047,11.793638683850501,IDB2004
1048,14.04149404593,IDB2005
1049,13.7093545013407,IDB2006
1050,13.1028583810868,IDB2007
1051,15.252639143422599,IDB2008
1052,9.61028927787731,IDB2009
1053,12.066792216287,IDB2010
1054,15.1526016366293,IDB2011
1055,13.3653903589409,IDB2012
1056,10.8476012030264,IDB2013
1057,9.048232773063631,IDB2014
1058,5.1211555388675585,IDB2015
1059,4.655537369424991,IDB2016
1060,6.79313945983335,IDB2017
1061,,IDB2018
1062,,IDX1960
1063,,IDX1961
1064,,IDX1962
1065,,IDX1963
1066,,IDX1964
1067,,IDX1965
1068,,IDX1966
1069,,IDX1967
1070,,IDX1968
1071,,IDX1969
1072,5.36837714342069,IDX1970
1073,4.07822083711411,IDX1971
1074,4.48812267130448,IDX1972
1075,6.89189643260249,IDX1973
1076,7.08937479565217,IDX1974
1077,5.11428765988435,IDX1975
1078,5.822203795166462,IDX1976
1079,6.8881721632926,IDX1977
1080,5.7611125822898615,IDX1978
1081,6.81894153133863,IDX1979
1082,7.163846703463482,IDX1980
1083,6.28175752056438,IDX1981
1084,7.33793748999417,IDX1982
1085,6.01871518638193,IDX1983
1086,5.49647522480495,IDX1984
1087,4.37837402179718,IDX1985
1088,4.78715723019207,IDX1986
1089,5.0662097860917585,IDX1987
1090,5.89260841688162,IDX1988
1091,6.95673081167799,IDX1989
1092,8.68405896020228,IDX1990
1093,7.294730741348901,IDX1991
1094,7.862036065884732,IDX1992
1095,7.002503709448138,IDX1993
1096,8.88669659971785,IDX1994
1097,10.4080020956213,IDX1995
1098,10.062203829908,IDX1996
1099,8.920141510694222,IDX1997
1100,7.63629560043121,IDX1998
1101,6.6528682855451216,IDX1999
1102,8.23164426565141,IDX2000
1103,7.67135705655996,IDX2001
1104,8.14230967864464,IDX2002
1105,9.91090090595649,IDX2003
1106,9.756208688221509,IDX2004
1107,11.206352850180302,IDX2005
1108,11.9040930255074,IDX2006
1109,12.0702762030468,IDX2007
1110,11.9297701870447,IDX2008
1111,9.217684413452133,IDX2009
1112,9.883155019744331,IDX2010
1113,12.727524392039001,IDX2011
1114,10.4613445870448,IDX2012
1115,10.0916048923012,IDX2013
1116,9.21097974207265,IDX2014
1117,7.3156494332006,IDX2015
1118,7.235140830854889,IDX2016
1119,7.28390264499742,IDX2017
1120,,IDX2018
1121,,IDA1960
1122,,IDA1961
1123,,IDA1962
1124,,IDA1963
1125,,IDA1964
1126,,IDA1965
1127,,IDA1966
1128,,IDA1967
1129,,IDA1968
1130,,IDA1969
1131,3.6957433997803504,IDA1970
1132,3.1074938436789705,IDA1971
1133,3.39592089529144,IDA1972
1134,5.8849469198312985,IDA1973
1135,11.9678223050393,IDA1974
1136,8.60793937524595,IDA1975
1137,9.04359148915766,IDA1976
1138,10.6244528240772,IDA1977
1139,8.77138417692756,IDA1978
1140,16.1065592495179,IDA1979
1141,12.1708183115882,IDA1980
1142,4.83411695596827,IDA1981
1143,4.57623758368421,IDA1982
1144,5.301485655003599,IDA1983
1145,6.65547626570873,IDA1984
1146,6.31664829579655,IDA1985
1147,4.807396825948231,IDA1986
1148,6.2485736582391205,IDA1987
1149,6.30391017049112,IDA1988
1150,9.08045170038637,IDA1989
1151,10.9777455154711,IDA1990
1152,8.199586910140281,IDA1991
1153,9.126093830467019,IDA1992
1154,8.78397652309637,IDA1993
1155,9.220598839711581,IDA1994
1156,10.1586525400235,IDA1995
1157,10.362133485588,IDA1996
1158,8.9749003192535,IDA1997
1159,6.50031393862788,IDA1998
1160,6.62666721565038,IDA1999
1161,10.097076565120801,IDA2000
1162,8.58524334394662,IDA2001
1163,8.24582659533638,IDA2002
1164,9.662119079417991,IDA2003
1165,10.729819667609199,IDA2004
1166,12.601647943778401,IDA2005
1167,12.8401966797035,IDA2006
1168,12.6023959331674,IDA2007
1169,13.6928403157552,IDA2008
1170,9.41697632392639,IDA2009
1171,11.0033858391874,IDA2010
1172,13.9855624593416,IDA2011
1173,12.001628707296698,IDA2012
1174,10.495118336867,IDA2013
1175,9.127159308868617,IDA2014
1176,6.21541590684858,IDA2015
1177,6.00442222677332,IDA2016
1178,7.060586137558151,IDA2017
1179,,IDA2018
1180,,LTE1960
1181,,LTE1961
1182,,LTE1962
1183,,LTE1963
1184,,LTE1964
1185,,LTE1965
1186,,LTE1966
1187,,LTE1967
1188,,LTE1968
1189,,LTE1969
1190,2.81743168731093,LTE1970
1191,2.70877380944713,LTE1971
1192,3.0246802748237096,LTE1972
1193,4.0061629171062405,LTE1973
1194,8.33203697762736,LTE1974
1195,9.54984805059227,LTE1975
1196,10.1356753801947,LTE1976
1197,9.71660625999843,LTE1977
1198,9.42013301485772,LTE1978
1199,11.793807365425902,LTE1979
1200,15.37609638828,LTE1980
1201,12.1039781137166,LTE1981
1202,9.90993371779915,LTE1982
1203,10.3388404482772,LTE1983
1204,9.48148318872008,LTE1984
1205,8.89002336515381,LTE1985
1206,5.2584090082933095,LTE1986
1207,6.231507887520079,LTE1987
1208,5.6642695303086,LTE1988
1209,7.738454290240838,LTE1989
1210,8.84682063368141,LTE1990
1211,5.01468830695745,LTE1991
1212,5.638283790717231,LTE1992
1213,5.10162709323509,LTE1993
1214,4.15186322688271,LTE1994
1215,3.9950498569442896,LTE1995
1216,4.24589085977633,LTE1996
1217,3.65941765184792,LTE1997
1218,2.30850030243109,LTE1998
1219,3.4324235880320697,LTE1999
1220,6.00503399653979,LTE2000
1221,5.49904445419421,LTE2001
1222,4.98701656318524,LTE2002
1223,5.52427709089504,LTE2003
1224,7.28778463553274,LTE2004
1225,8.52315360236283,LTE2005
1226,9.43993254477742,LTE2006
1227,9.188388080438921,LTE2007
1228,11.5219542946143,LTE2008
1229,6.4121150865361605,LTE2009
1230,8.23168163753154,LTE2010
1231,10.1483008051204,LTE2011
1232,7.91697919509387,LTE2012
1233,6.67962574286824,LTE2013
1234,5.69470290490597,LTE2014
1235,3.35163202205755,LTE2015
1236,2.86261616380876,LTE2016
1237,3.48483024386282,LTE2017
1238,,LTE2018
1239,,LCN1960
1240,,LCN1961
1241,,LCN1962
1242,,LCN1963
1243,,LCN1964
1244,,LCN1965
1245,,LCN1966
1246,,LCN1967
1247,,LCN1968
1248,,LCN1969
1249,2.3063768551539,LCN1970
1250,2.07459679560243,LCN1971
1251,2.00683840373451,LCN1972
1252,2.6122349434229104,LCN1973
1253,5.71948641990569,LCN1974
1254,4.75592794917352,LCN1975
1255,4.7255864222728095,LCN1976
1256,4.06343644707636,LCN1977
1257,3.98019244536994,LCN1978
1258,7.97245048940416,LCN1979
1259,8.720514536989759,LCN1980
1260,6.703334859222161,LCN1981
1261,5.42896387818159,LCN1982
1262,7.13422562246678,LCN1983
1263,6.83186593852014,LCN1984
1264,6.271933466342371,LCN1985
1265,3.2809640700257097,LCN1986
1266,4.57922665894657,LCN1987
1267,4.00736778280973,LCN1988
1268,5.00936268691619,LCN1989
1269,5.46096711664898,LCN1990
1270,2.9797098672793503,LCN1991
1271,3.2959881039018195,LCN1992
1272,2.744157015488649,LCN1993
1273,2.36021625545586,LCN1994
1274,2.6796534934406497,LCN1995
1275,3.0816629295891804,LCN1996
1276,2.6920527998396,LCN1997
1277,1.7206072694034698,LCN1998
1278,2.66295118576108,LCN1999
1279,4.0057545012325,LCN2000
1280,3.18750683768677,LCN2001
1281,3.74729897207272,LCN2002
1282,4.32760582846289,LCN2003
1283,5.54773362972751,LCN2004
1284,6.94534424150406,LCN2005
1285,7.896009572005321,LCN2006
1286,7.4802672005446516,LCN2007
1287,7.90360318213133,LCN2008
1288,4.65703443152189,LCN2009
1289,5.93918351757916,LCN2010
1290,7.36921163370241,LCN2011
1291,6.776194407846991,LCN2012
1292,6.27584784276896,LCN2013
1293,5.447895993106741,LCN2014
1294,3.25528750492379,LCN2015
1295,3.02363772597641,LCN2016
1296,3.6734327309295,LCN2017
1297,,LCN2018
1298,,LAC1960
1299,,LAC1961
1300,,LAC1962
1301,,LAC1963
1302,,LAC1964
1303,,LAC1965
1304,,LAC1966
1305,,LAC1967
1306,,LAC1968
1307,,LAC1969
1308,2.3199253435201697,LAC1970
1309,2.18238495187588,LAC1971
1310,2.1046814254255604,LAC1972
1311,2.8227696548303505,LAC1973
1312,6.446399438382992,LAC1974
1313,4.89740559400761,LAC1975
1314,4.7402368680343,LAC1976
1315,4.13845367984808,LAC1977
1316,4.0259074467999705,LAC1978
1317,8.21634495815233,LAC1979
1318,9.203443939069393,LAC1980
1319,7.0177319390627,LAC1981
1320,5.85422226721272,LAC1982
1321,8.03365584898201,LAC1983
1322,7.4261460138719,LAC1984
1323,6.85362650146451,LAC1985
1324,3.68101786488909,LAC1986
1325,5.1453938446172405,LAC1987
1326,4.35952201556096,LAC1988
1327,5.0779766501637695,LAC1989
1328,5.91460123264117,LAC1990
1329,3.1764252443355203,LAC1991
1330,3.73498930893943,LAC1992
1331,3.03465430116398,LAC1993
1332,2.50280799845461,LAC1994
1333,2.7645150010589097,LAC1995
1334,3.27246289846647,LAC1996
1335,2.8147503113485404,LAC1997
1336,1.79999639697255,LAC1998
1337,2.88388473991687,LAC1999
1338,4.31860478534903,LAC2000
1339,3.40387731533445,LAC2001
1340,3.7223475588817903,LAC2002
1341,4.37458758444982,LAC2003
1342,5.581031513098731,LAC2004
1343,7.05240607668411,LAC2005
1344,7.638563903964161,LAC2006
1345,7.26048701548223,LAC2007
1346,7.91099592829939,LAC2008
1347,4.45594177964463,LAC2009
1348,5.77105735645818,LAC2010
1349,7.40296434739958,LAC2011
1350,6.812714434148918,LAC2012
1351,6.31500335053078,LAC2013
1352,5.411345796561362,LAC2014
1353,3.13328819717151,LAC2015
1354,2.97180599737818,LAC2016
1355,3.59413692587788,LAC2017
1356,,LAC2018
1357,,TLA1960
1358,,TLA1961
1359,,TLA1962
1360,,TLA1963
1361,,TLA1964
1362,,TLA1965
1363,,TLA1966
1364,,TLA1967
1365,,TLA1968
1366,,TLA1969
1367,2.4103784296892403,TLA1970
1368,2.1665214424039902,TLA1971
1369,2.1002124996588103,TLA1972
1370,2.73067361291737,TLA1973
1371,5.92568357472672,TLA1974
1372,4.933067885752781,TLA1975
1373,4.89264105567733,TLA1976
1374,4.2032785497112695,TLA1977
1375,4.13699221755629,TLA1978
1376,8.244487824612829,TLA1979
1377,9.13547345729126,TLA1980
1378,6.9912691083551,TLA1981
1379,5.69223036669607,TLA1982
1380,7.55927325987561,TLA1983
1381,7.2752946328643295,TLA1984
1382,6.666597129530508,TLA1985
1383,3.5039593425116897,TLA1986
1384,4.895675771880589,TLA1987
1385,4.23692493519191,TLA1988
1386,5.29025233354614,TLA1989
1387,5.76543705030524,TLA1990
1388,3.10491626491742,TLA1991
1389,3.44716178283607,TLA1992
1390,2.8584094655018903,TLA1993
1391,2.45412683909853,TLA1994
1392,2.78369719712309,TLA1995
1393,3.18864527927499,TLA1996
1394,2.78450941401502,TLA1997
1395,1.7861003274782,TLA1998
1396,2.7863280069077003,TLA1999
1397,4.17466521227917,TLA2000
1398,3.34348856832216,TLA2001
1399,3.96887500843441,TLA2002
1400,4.57958259782787,TLA2003
1401,5.8388965465759,TLA2004
1402,7.276880128733901,TLA2005
1403,8.23376362341581,TLA2006
1404,7.7099514853591,TLA2007
1405,8.16946444318212,TLA2008
1406,4.8299572239036905,TLA2009
1407,6.11240508636781,TLA2010
1408,7.564939452409298,TLA2011
1409,6.9653417375457085,TLA2012
1410,6.45289900386736,TLA2013
1411,5.60042054425588,TLA2014
1412,3.38176673187244,TLA2015
1413,3.1503656271142297,TLA2016
1414,3.74397509701284,TLA2017
1415,,TLA2018
1416,,LDC1960
1417,,LDC1961
1418,,LDC1962
1419,,LDC1963
1420,,LDC1964
1421,,LDC1965
1422,,LDC1966
1423,,LDC1967
1424,,LDC1968
1425,,LDC1969
1426,5.875258239501081,LDC1970
1427,4.17292128109434,LDC1971
1428,4.53283395805017,LDC1972
1429,7.20035098469518,LDC1973
1430,6.74748733786308,LDC1974
1431,4.10685174537794,LDC1975
1432,4.87035510512483,LDC1976
1433,6.36521010288355,LDC1977
1434,5.234185193542031,LDC1978
1435,5.25985392990594,LDC1979
1436,7.070855957832558,LDC1980
1437,5.80072584626436,LDC1981
1438,7.06864793650303,LDC1982
1439,6.046874642171191,LDC1983
1440,5.95035348124859,LDC1984
1441,4.68192234544118,LDC1985
1442,5.2517135969992985,LDC1986
1443,5.70708428043025,LDC1987
1444,6.5385734622243,LDC1988
1445,7.54660214320913,LDC1989
1446,9.41311205362974,LDC1990
1447,7.604341983682112,LDC1991
1448,8.6838524321235,LDC1992
1449,7.42935929755867,LDC1993
1450,9.26989273050876,LDC1994
1451,11.292154083884402,LDC1995
1452,11.1696740648743,LDC1996
1453,9.78128818052994,LDC1997
1454,8.160536150894039,LDC1998
1455,7.25807169316885,LDC1999
1456,9.348174184384439,LDC2000
1457,8.39576188216755,LDC2001
1458,8.82598406327064,LDC2002
1459,10.5064359494199,LDC2003
1460,11.992380956617902,LDC2004
1461,14.737995946572099,LDC2005
1462,16.1828727493923,LDC2006
1463,17.7372888219337,LDC2007
1464,20.162527795367602,LDC2008
1465,12.6874696906128,LDC2009
1466,14.213715394688801,LDC2010
1467,17.3092232927385,LDC2011
1468,14.6749988844904,LDC2012
1469,13.744286354488699,LDC2013
1470,11.7159550739272,LDC2014
1471,7.97240091139635,LDC2015
1472,7.6805577247668895,LDC2016
1473,8.39181334118865,LDC2017
1474,,LDC2018
1475,,LMY1960
1476,,LMY1961
1477,,LMY1962
1478,,LMY1963
1479,,LMY1964
1480,,LMY1965
1481,,LMY1966
1482,,LMY1967
1483,,LMY1968
1484,,LMY1969
1485,2.75142741310052,LMY1970
1486,2.68642205118029,LMY1971
1487,2.94774543669556,LMY1972
1488,4.260027255554911,LMY1973
1489,10.1203964226723,LMY1974
1490,9.04653424755165,LMY1975
1491,9.54854780901345,LMY1976
1492,9.58920230005283,LMY1977
1493,8.8479876276884,LMY1978
1494,12.905683538133399,LMY1979
1495,13.5658259109523,LMY1980
1496,9.37263264761931,LMY1981
1497,8.32928262621628,LMY1982
1498,8.93842248147193,LMY1983
1499,8.31873287113832,LMY1984
1500,8.07567147058862,LMY1985
1501,4.72690701894509,LMY1986
1502,6.0575784983291605,LMY1987
1503,5.71045336788004,LMY1988
1504,7.47505676011034,LMY1989
1505,8.70871920733628,LMY1990
1506,5.180011535479929,LMY1991
1507,5.40690394264086,LMY1992
1508,5.052922344420691,LMY1993
1509,4.3902383088250785,LMY1994
1510,4.60982411192816,LMY1995
1511,5.02472642511365,LMY1996
1512,4.26205301538172,LMY1997
1513,2.73539316613743,LMY1998
1514,3.6968492831670896,LMY1999
1515,6.180175537215179,LMY2000
1516,5.5022646985246695,LMY2001
1517,5.18417224573561,LMY2002
1518,5.733631098850419,LMY2003
1519,7.63673678627804,LMY2004
1520,9.08529347821504,LMY2005
1521,9.821077768009367,LMY2006
1522,9.61837441530115,LMY2007
1523,11.936315287614999,LMY2008
1524,6.70244224228904,LMY2009
1525,8.2394322936102,LMY2010
1526,10.1190288839641,LMY2011
1527,8.12211718206737,LMY2012
1528,6.95612211079572,LMY2013
1529,5.88533532388473,LMY2014
1530,3.4770414962600698,LMY2015
1531,3.07334881333353,LMY2016
1532,3.78496685393467,LMY2017
1533,,LMY2018
1534,,LIC1960
1535,,LIC1961
1536,,LIC1962
1537,,LIC1963
1538,,LIC1964
1539,,LIC1965
1540,,LIC1966
1541,,LIC1967
1542,,LIC1968
1543,,LIC1969
1544,5.361549237300999,LIC1970
1545,4.33928617609746,LIC1971
1546,4.23148024479081,LIC1972
1547,6.33089798403634,LIC1973
1548,7.917798025985191,LIC1974
1549,7.26030818499088,LIC1975
1550,7.39240918777588,LIC1976
1551,8.69720739887034,LIC1977
1552,7.67304045892501,LIC1978
1553,9.4748664001016,LIC1979
1554,9.22621685532851,LIC1980
1555,8.45680901151484,LIC1981
1556,9.41899053638868,LIC1982
1557,7.72647414774305,LIC1983
1558,7.718113987404691,LIC1984
1559,6.504705604451491,LIC1985
1560,7.25099919759601,LIC1986
1561,8.17950623618987,LIC1987
1562,8.61802361021989,LIC1988
1563,10.316589874775199,LIC1989
1564,12.5525520951207,LIC1990
1565,10.883336748706698,LIC1991
1566,12.016763831289001,LIC1992
1567,10.952926155141599,LIC1993
1568,15.2394719700141,LIC1994
1569,17.6322867500244,LIC1995
1570,16.7292712766011,LIC1996
1571,14.876101841522901,LIC1997
1572,12.5180945202562,LIC1998
1573,10.879155394361,LIC1999
1574,12.4357934773266,LIC2000
1575,11.945987711253,LIC2001
1576,12.4051736966318,LIC2002
1577,15.558991629661698,LIC2003
1578,14.188751824399299,LIC2004
1579,15.781527953062401,LIC2005
1580,15.8247230260582,LIC2006
1581,15.505927819261599,LIC2007
1582,14.677148015534401,LIC2008
1583,12.0772180799915,LIC2009
1584,12.180436253745999,LIC2010
1585,15.88681133472,LIC2011
1586,13.693682610148098,LIC2012
1587,13.7337584973737,LIC2013
1588,12.567124070872099,LIC2014
1589,10.4214188665449,LIC2015
1590,10.8295643044209,LIC2016
1591,11.049430262260303,LIC2017
1592,,LIC2018
1593,,LMC1960
1594,,LMC1961
1595,,LMC1962
1596,,LMC1963
1597,,LMC1964
1598,,LMC1965
1599,,LMC1966
1600,,LMC1967
1601,,LMC1968
1602,,LMC1969
1603,1.93414568899758,LMC1970
1604,1.77747221796114,LMC1971
1605,2.04767880789893,LMC1972
1606,3.45334049073081,LMC1973
1607,7.86430389445148,LMC1974
1608,7.1140518879442,LMC1975
1609,7.33876156018317,LMC1976
1610,8.55491928839704,LMC1977
1611,7.1731249178905,LMC1978
1612,13.1038440778262,LMC1979
1613,11.3507192898325,LMC1980
1614,6.7540234643853605,LMC1981
1615,5.25321875642548,LMC1982
1616,6.1182793059655785,LMC1983
1617,6.82520925831899,LMC1984
1618,6.52098719851055,LMC1985
1619,3.8510845591448506,LMC1986
1620,4.49247675949966,LMC1987
1621,4.09535343447438,LMC1988
1622,5.807728964104849,LMC1989
1623,7.02682871274284,LMC1990
1624,5.14978823328502,LMC1991
1625,5.22476077188612,LMC1992
1626,4.77375781390493,LMC1993
