,gdp,map
3319,40474400473.3563,DNK1975
3320,44575847808.1059,DNK1976
3321,49784281716.4179,DNK1977
3322,60362854966.8154,DNK1978
3323,70366280174.8717,DNK1979
3324,71127592753.5975,DNK1980
3325,61877755004.6326,DNK1981
3326,60412846238.7787,DNK1982
3327,60644833242.2089,DNK1983
3328,59105208272.9853,DNK1984
3329,62658544411.3095,DNK1985
3330,88078729452.4781,DNK1986
3331,109414353171.645,DNK1987
3332,115552848547.872,DNK1988
3333,112409236409.401,DNK1989
3334,138247261092.977,DNK1990
3335,139224732275.463,DNK1991
3336,152915624326.966,DNK1992
3337,143195607581.857,DNK1993
3338,156162311731.59802,DNK1994
3339,185006961302.29898,DNK1995
3340,187632400365.599,DNK1996
3341,173537588008.176,DNK1997
3342,176992000955.11,DNK1998
3343,177965224620.85397,DNK1999
3344,164158800460.219,DNK2000
3345,164791416350.267,DNK2001
3346,178635160297.415,DNK2002
3347,218095997085.477,DNK2003
3348,251373036671.06198,DNK2004
3349,264467308109.19,DNK2005
3350,282884912894.33,DNK2006
3351,319423370134.284,DNK2007
3352,353361056079.716,DNK2008
3353,321241396034.248,DNK2009
3354,321995350346.50104,DNK2010
3355,344003209695.606,DNK2011
3356,327148899962.146,DNK2012
3357,343584385594.132,DNK2013
3358,352993633221.281,DNK2014
3359,302673037998.602,DNK2015
3360,311988101661.74396,DNK2016
3361,329865537183.471,DNK2017
3362,,DNK2018
3363,672399700.0,DOM1960
3364,654100200.0,DOM1961
3365,824100000.0,DOM1962
3366,940799900.0,DOM1963
3367,1025599900.0,DOM1964
3368,888100000.0,DOM1965
3369,983900000.0,DOM1966
3370,1034800000.0,DOM1967
3371,1079100000.0,DOM1968
3372,1230500000.0,DOM1969
3373,1485500000.0,DOM1970
3374,1666500000.0,DOM1971
3375,1987400000.0,DOM1972
3376,2344800000.0,DOM1973
3377,2925700000.0,DOM1974
3378,3599200000.0,DOM1975
3379,3951500000.0,DOM1976
3380,4587100000.0,DOM1977
3381,4734400000.0,DOM1978
3382,5498800000.0,DOM1979
3383,6761300000.0,DOM1980
3384,7561300000.0,DOM1981
3385,8267400000.0,DOM1982
3386,9220600000.0,DOM1983
3387,11594000000.0,DOM1984
3388,5044592944.80499,DOM1985
3389,6122198120.02892,DOM1986
3390,5826987099.45901,DOM1987
3391,5374314928.42536,DOM1988
3392,6686593059.936911,DOM1989
3393,7073675544.808471,DOM1990
3394,9734321854.02288,DOM1991
3395,11356271335.9741,DOM1992
3396,13081042400.0,DOM1993
3397,14664237666.6667,DOM1994
3398,16598679279.0698,DOM1995
3399,18241691857.3544,DOM1996
3400,20017908829.3254,DOM1997
3401,21672526562.7869,DOM1998
3402,22137599986.1056,DOM1999
3403,24305116729.1851,DOM2000
3404,25599311449.3848,DOM2001
3405,27362875602.5011,DOM2002
3406,21642882856.4247,DOM2003
3407,22692574473.3467,DOM2004
3408,36119047252.1794,DOM2005
3409,38116351526.2862,DOM2006
3410,44169678153.1566,DOM2007
3411,48288967303.4896,DOM2008
3412,48376555305.6902,DOM2009
3413,53982886258.2205,DOM2010
3414,57811180659.4545,DOM2011
3415,60657780260.6792,DOM2012
3416,62661773591.7203,DOM2013
3417,66065015410.0468,DOM2014
3418,68802092020.9448,DOM2015
3419,72342967648.3354,DOM2016
3420,75931656814.657,DOM2017
3421,,DOM2018
3422,2723648551.75208,DZA1960
3423,2434776645.73628,DZA1961
3424,2001468867.73344,DZA1962
3425,2703014867.32834,DZA1963
3426,2909351792.58659,DZA1964
3427,3136258896.9233,DZA1965
3428,3039834558.74906,DZA1966
3429,3370843065.76735,DZA1967
3430,3852115816.9775796,DZA1968
3431,4257218772.15369,DZA1969
3432,4863487492.65763,DZA1970
3433,5077222366.97472,DZA1971
3434,6761786386.54713,DZA1972
3435,8715105930.491009,DZA1973
3436,13209713643.3219,DZA1974
3437,15557934268.4965,DZA1975
3438,17728347374.994,DZA1976
3439,20971901273.271,DZA1977
3440,26364491313.4471,DZA1978
3441,33243422157.6311,DZA1979
3442,42345277342.0195,DZA1980
3443,44348672667.8715,DZA1981
3444,45207088715.6483,DZA1982
3445,48801369800.3675,DZA1983
3446,53698278905.9678,DZA1984
3447,57937868670.1937,DZA1985
3448,63696301892.8116,DZA1986
3449,66742267773.1959,DZA1987
3450,59089067187.3943,DZA1988
3451,55631489801.5508,DZA1989
3452,62045099642.7774,DZA1990
3453,45715367087.1001,DZA1991
3454,48003298223.1178,DZA1992
3455,49946455210.965996,DZA1993
3456,42542571305.5136,DZA1994
3457,41764052457.8814,DZA1995
3458,46941496779.8499,DZA1996
3459,48177862501.9495,DZA1997
3460,48187747528.899,DZA1998
3461,48640574566.6476,DZA1999
3462,54790245600.5846,DZA2000
3463,54744714396.1666,DZA2001
3464,56760288973.6703,DZA2002
3465,67863829880.4832,DZA2003
3466,85324998813.604,DZA2004
3467,103198228458.58801,DZA2005
3468,117027304746.54,DZA2006
3469,134977087734.00801,DZA2007
3470,171000691877.714,DZA2008
3471,137211039898.19301,DZA2009
3472,161207268655.392,DZA2010
3473,200019057307.655,DZA2011
3474,209058991952.125,DZA2012
3475,209755003250.66397,DZA2013
3476,213810022462.428,DZA2014
3477,165979277276.90698,DZA2015
3478,160129866569.935,DZA2016
3479,167555280113.181,DZA2017
3480,,DZA2018
3481,80254554565.4632,EAP1960
3482,70449584784.1757,EAP1961
3483,64557034315.9762,EAP1962
3484,69906307995.5451,EAP1963
3485,81049246235.323,EAP1964
3486,94586040667.955,EAP1965
3487,103545712228.893,EAP1966
3488,100332528189.555,EAP1967
3489,101268613958.355,EAP1968
3490,113713975248.084,EAP1969
3491,126761106187.89699,EAP1970
3492,136319406756.893,EAP1971
3493,154648697292.19598,EAP1972
3494,194710616246.87698,EAP1973
3495,219670215274.587,EAP1974
3496,246956231853.822,EAP1975
3497,250662220015.017,EAP1976
3498,289659785560.404,EAP1977
3499,280421420898.306,EAP1978
3500,324817220489.732,EAP1979
3501,374789782203.512,EAP1980
3502,399939547459.128,EAP1981
3503,419736093847.90704,EAP1982
3504,440441076532.313,EAP1983
3505,478126150504.141,EAP1984
3506,523980543875.41205,EAP1985
3507,522498369454.646,EAP1986
3508,516052203359.552,EAP1987
3509,572367769437.394,EAP1988
3510,618603042518.813,EAP1989
3511,663000622831.18,EAP1990
3512,719536280903.46,EAP1991
3513,806316097165.5941,EAP1992
3514,885206664214.185,EAP1993
3515,1064837383337.01,EAP1994
3516,1314276977638.45,EAP1995
3517,1509586712079.59,EAP1996
3518,1563626057035.03,EAP1997
3519,1433117360841.06,EAP1998
3520,1576439960480.6,EAP1999
3521,1735179304664.37,EAP2000
3522,1846141459464.79,EAP2001
3523,2043269966704.75,EAP2002
3524,2312730900513.83,EAP2003
3525,2682114105703.67,EAP2004
3526,3107075045183.43,EAP2005
3527,3742275183464.0,EAP2006
3528,4732740564132.71,EAP2007
3529,5991572222628.4,EAP2008
3530,6498977010087.79,EAP2009
3531,7882449511059.16,EAP2010
3532,9635874338295.12,EAP2011
3533,10749714204582.3,EAP2012
3534,11864680965128.8,EAP2013
3535,12757489858485.5,EAP2014
3536,13271287745643.1,EAP2015
3537,13508319425346.5,EAP2016
3538,14739443268903.1,EAP2017
3539,,EAP2018
3540,152724114744.39902,EAR1960
3541,153465578893.585,EAR1961
3542,158530927815.105,EAR1962
3543,168080060262.852,EAR1963
3544,192965657595.73398,EAR1964
3545,209289621257.904,EAR1965
3546,206361083913.05603,EAR1966
3547,216885743970.125,EAR1967
3548,234870000640.22302,EAR1968
3549,262255761305.36,EAR1969
3550,278976615837.761,EAR1970
3551,301113966909.62396,EAR1971
3552,330976687702.829,EAR1972
3553,423210478898.596,EAR1973
3554,593199029194.544,EAR1974
3555,635965206729.683,EAR1975
3556,693548075300.547,EAR1976
3557,775069016198.226,EAR1977
3558,858546725832.126,EAR1978
3559,1044254972397.39,EAR1979
3560,1298354335200.79,EAR1980
3561,1450420892146.69,EAR1981
3562,1383033083765.57,EAR1982
3563,1392581570006.26,EAR1983
3564,1390239221990.08,EAR1984
3565,1424870872264.62,EAR1985
3566,1439894087067.76,EAR1986
3567,1450082503829.47,EAR1987
3568,1548226574740.91,EAR1988
3569,1579740744959.13,EAR1989
3570,1819172298712.41,EAR1990
3571,1927394508077.89,EAR1991
3572,2114948302093.85,EAR1992
3573,2316268395253.82,EAR1993
3574,2428471307668.14,EAR1994
3575,2494139186911.6,EAR1995
3576,2716408886803.17,EAR1996
3577,2905209663342.21,EAR1997
3578,2871268068338.57,EAR1998
3579,3038446238181.81,EAR1999
3580,3295355418977.05,EAR2000
3581,3263137977314.94,EAR2001
3582,3168938208851.97,EAR2002
3583,3524673981064.27,EAR2003
3584,4094961118821.16,EAR2004
3585,4773299739449.58,EAR2005
3586,5470817513566.48,EAR2006
3587,6487264685121.28,EAR2007
3588,7307887129758.0,EAR2008
3589,7037516732253.64,EAR2009
3590,8547079474861.72,EAR2010
3591,9582383968126.6,EAR2011
3592,10044664915887.1,EAR2012
3593,10230058891681.3,EAR2013
3594,10581135519587.7,EAR2014
3595,10265154168436.1,EAR2015
3596,10496920243610.1,EAR2016
3597,11344639393529.2,EAR2017
3598,,EAR2018
3599,153255031496.205,EAS1960
3600,153702816812.888,EAS1961
3601,157264942702.745,EAS1962
3602,175490937459.59198,EAS1963
3603,201627365438.47897,EAS1964
3604,224572107508.042,EAS1965
3605,251075817325.862,EAS1966
3606,272048360041.124,EAS1967
3607,299751545413.135,EAS1968
3608,345286659737.965,EAS1969
3609,407448113935.188,EAS1970
3610,452922460788.594,EAS1971
3611,562287562931.259,EAS1972
3612,741052948014.144,EAS1973
3613,853025304645.479,EAS1974
3614,933965123527.005,EAS1975
3615,1026616696431.94,EAS1976
3616,1223802244637.67,EAS1977
3617,1544703487325.59,EAS1978
3618,1677049489114.22,EAS1979
3619,1812450463556.61,EAS1980
3620,1997858339002.0,EAS1981
3621,1958114135558.0,EAS1982
3622,2084169643595.96,EAS1983
3623,2232679187279.23,EAS1984
3624,2356362287949.02,EAS1985
3625,3079768614706.97,EAS1986
3626,3616616967357.56,EAS1987
3627,4351892317593.5,EAS1988
3628,4531535274988.85,EAS1989
3629,4732430623132.27,EAS1990
3630,5343157171844.7,EAS1991
3631,5837733519892.67,EAS1992
3632,6528972499125.52,EAS1993
3633,7301095686491.17,EAS1994
3634,8296163028866.83,EAS1995
3635,7992437718146.01,EAS1996
3636,7647564270578.45,EAS1997
3637,6856965806224.52,EAS1998
3638,7655592795143.31,EAS1999
3639,8280879009022.68,EAS2000
3640,7701923356093.82,EAS2001
3641,7824325462050.89,EAS2002
3642,8601705923995.77,EAS2003
3643,9646251735892.98,EAS2004
3644,10293017369858.1,EAS2005
3645,10916256060868.1,EAS2006
3646,12209518224988.3,EAS2007
3647,14101958942749.5,EAS2008
3648,14531227663501.0,EAS2009
3649,16943268044133.5,EAS2010
3650,19647940619348.0,EAS2011
3651,21031417537881.9,EAS2012
3652,21275177777578.7,EAS2013
3653,21914183151602.1,EAS2014
3654,21795245264442.9,EAS2015
3655,22511164183896.0,EAS2016
3656,23994899217685.8,EAS2017
3657,,EAS2018
3658,,ECA1960
3659,,ECA1961
3660,,ECA1962
3661,,ECA1963
3662,,ECA1964
3663,,ECA1965
3664,,ECA1966
3665,,ECA1967
3666,,ECA1968
3667,,ECA1969
3668,,ECA1970
3669,,ECA1971
3670,,ECA1972
3671,,ECA1973
3672,,ECA1974
3673,,ECA1975
3674,,ECA1976
3675,,ECA1977
3676,,ECA1978
3677,,ECA1979
3678,,ECA1980
3679,,ECA1981
3680,,ECA1982
3681,,ECA1983
3682,,ECA1984
3683,,ECA1985
3684,,ECA1986
3685,,ECA1987
3686,904359617329.2,ECA1988
3687,877996995683.857,ECA1989
3688,933135535880.732,ECA1990
3689,900283653426.245,ECA1991
3690,828648188035.8109,ECA1992
3691,814166768408.2959,ECA1993
3692,706905978196.751,ECA1994
3693,754747343917.313,ECA1995
3694,764294054301.067,ECA1996
3695,796409821563.3441,ECA1997
3696,746830515539.2141,ECA1998
3697,627073810803.088,ECA1999
3698,698130293886.3921,ECA2000
3699,693537983001.52,ECA2001
3700,793403929147.35,ECA2002
3701,1002023182718.78,ECA2003
3702,1326184919523.89,ECA2004
3703,1680592061816.2,ECA2005
3704,2063278706026.63,ECA2006
3705,2671275016108.22,ECA2007
3706,3307101106404.06,ECA2008
3707,2599285122499.55,ECA2009
3708,3096286598322.38,ECA2010
3709,3827730416313.97,ECA2011
3710,4054083751455.33,ECA2012
3711,4310653102525.82,ECA2013
3712,4021999346982.25,ECA2014
3713,3070156297073.77,ECA2015
3714,2942338623611.67,ECA2016
3715,3303271820239.43,ECA2017
3716,,ECA2018
3717,436724864207.701,ECS1960
3718,464885477679.834,ECS1961
3719,508248649076.549,ECS1962
3720,560452394551.278,ECS1963
3721,620657977043.059,ECS1964
3722,675383195069.26,ECS1965
3723,733735831340.97,ECS1966
3724,789433852429.654,ECS1967
3725,823336358831.0709,ECS1968
3726,903939991464.265,ECS1969
3727,1016087769613.95,ECS1970
3728,1145889335624.75,ECS1971
3729,1373040679081.52,ECS1972
3730,1743929088016.61,ECS1973
3731,1970500027359.69,ECS1974
3732,2302033283384.57,ECS1975
3733,2392849781163.8,ECS1976
3734,2711821770274.24,ECS1977
3735,3309904618707.34,ECS1978
3736,4049262660379.17,ECS1979
3737,4586605200913.94,ECS1980
3738,4082264270001.95,ECS1981
3739,3933755931972.05,ECS1982
3740,3816043168680.23,ECS1983
3741,3667676158795.21,ECS1984
3742,3795724714984.1,ECS1985
3743,5180342786858.82,ECS1986
3744,6401166407177.6,ECS1987
3745,7125721684506.19,ECS1988
3746,7220975126207.86,ECS1989
3747,8833504853726.16,ECS1990
3748,9113633024023.35,ECS1991
3749,9774338536230.79,ECS1992
3750,8982248260760.83,ECS1993
3751,9394654252165.36,ECS1994
3752,10836516403618.1,ECS1995
3753,11064226012699.1,ECS1996
3754,10498483838541.2,ECS1997
3755,10758566989909.2,ECS1998
3756,10635413988574.7,ECS1999
3757,10018780359114.3,ECS2000
3758,10116395532183.6,ECS2001
3759,11067619137419.2,ECS2002
3760,13480720524827.3,ECS2003
3761,15714541903434.1,ECS2004
3762,16739587605251.8,ECS2005
3763,18120782390532.6,ECS2006
3764,21175225512210.7,ECS2007
3765,23242064025441.6,ECS2008
3766,20445992796934.1,ECS2009
3767,20943590922071.5,ECS2010
3768,23205817707673.2,ECS2011
3769,22368040404673.6,ECS2012
3770,23376470194419.7,ECS2013
3771,23693116930843.8,ECS2014
3772,20399002627897.3,ECS2015
3773,20337056744897.6,ECS2016
3774,21503310151152.5,ECS2017
3775,,ECS2018
3776,2069465326.41882,ECU1960
3777,1753850416.70826,ECU1961
3778,1518208221.23052,ECU1962
3779,1824344492.0716898,ECU1963
3780,2244146867.90195,ECU1964
3781,2387048255.4517303,ECU1965
3782,2429309513.80854,ECU1966
3783,2553596091.82258,ECU1967
3784,2582180794.1855,ECU1968
3785,3112166848.3004,ECU1969
3786,2862504169.99893,ECU1970
3787,2754220263.02528,ECU1971
3788,3185987234.84089,ECU1972
3789,3891755551.9413795,ECU1973
3790,6599259420.99605,ECU1974
3791,7731677256.80982,ECU1975
3792,9091924304.83477,ECU1976
3793,11026346589.5011,ECU1977
3794,11922502170.6405,ECU1978
3795,14175166007.5774,ECU1979
3796,17881514682.8784,ECU1980
3797,21810767209.3695,ECU1981
3798,19929853574.6095,ECU1982
3799,17152483214.3536,ECU1983
3800,16912515183.2783,ECU1984
3801,17149094589.9827,ECU1985
3802,15314143988.0621,ECU1986
3803,13945431882.2271,ECU1987
3804,13051886552.3377,ECU1988
3805,13890828707.6493,ECU1989
3806,15239278100.3502,ECU1990
3807,16988535267.6338,ECU1991
3808,18094238119.0595,ECU1992
3809,18938717358.6793,ECU1993
3810,22708673336.6683,ECU1994
3811,24432884442.2211,ECU1995
3812,25226393196.5983,ECU1996
3813,28162053026.5133,ECU1997
3814,27981896948.4742,ECU1998
3815,19645272636.3182,ECU1999
3816,18327764882.4412,ECU2000
3817,24468324000.0,ECU2001
3818,28548945000.0,ECU2002
3819,32432858000.0,ECU2003
3820,36591661000.0,ECU2004
3821,41507085000.0,ECU2005
3822,46802044000.0,ECU2006
3823,51007777000.0,ECU2007
3824,61762635000.0,ECU2008
3825,62519686000.0,ECU2009
3826,69555367000.0,ECU2010
3827,79276664000.0,ECU2011
3828,87924544000.0,ECU2012
3829,95129659000.0,ECU2013
3830,101726331000.0,ECU2014
3831,99290381000.0,ECU2015
3832,99937696000.0,ECU2016
3833,104295862000.0,ECU2017
3834,,ECU2018
3835,,EGY1960
3836,,EGY1961
3837,,EGY1962
3838,,EGY1963
3839,,EGY1964
3840,4948667540.41066,EGY1965
3841,5278005611.91453,EGY1966
3842,5605484298.98275,EGY1967
3843,5932242990.65421,EGY1968
3844,6524455205.81114,EGY1969
3845,8042200452.1477,EGY1970
3846,8609283346.08518,EGY1971
3847,9299638055.84281,EGY1972
3848,10098534613.4411,EGY1973
3849,9228963224.60004,EGY1974
3850,11632178868.9171,EGY1975
3851,13315988083.4161,EGY1976
3852,14400806875.9867,EGY1977
3853,14811704063.0685,EGY1978
3854,18020571428.5714,EGY1979
3855,22912500555.5556,EGY1980
3856,22136081081.0811,EGY1981
3857,27655172413.7931,EGY1982
3858,30966239813.7369,EGY1983
3859,33971188991.6147,EGY1984
3860,39053502251.0732,EGY1985
3861,41253507951.3564,EGY1986
3862,40455616653.5742,EGY1987
3863,34980124929.0176,EGY1988
3864,39756299049.9793,EGY1989
3865,42978914311.3504,EGY1990
3866,37387836490.5284,EGY1991
3867,41855986519.4235,EGY1992
3868,46578631452.58099,EGY1993
3869,51897983392.6453,EGY1994
3870,60159245060.4542,EGY1995
3871,67629716981.1321,EGY1996
3872,78436578171.0914,EGY1997
3873,84828807556.0803,EGY1998
3874,90710704806.8416,EGY1999
3875,99838543960.0763,EGY2000
3876,97632008709.85301,EGY2001
3877,87850683978.6691,EGY2002
3878,82924503942.6381,EGY2003
3879,78845185293.4964,EGY2004
3880,89685725230.2517,EGY2005
3881,107484034870.974,EGY2006
3882,130478960092.49901,EGY2007
3883,162818181818.182,EGY2008
3884,188982374700.805,EGY2009
3885,218888324504.75302,EGY2010
3886,236001858960.015,EGY2011
3887,279372758361.832,EGY2012
3888,288586231501.877,EGY2013
3889,305529656458.438,EGY2014
3890,332698041030.807,EGY2015
3891,332927833278.038,EGY2016
3892,235369129337.71103,EGY2017
3893,,EGY2018
3894,245481152600.25897,EMU1960
3895,270209596053.149,EMU1961
3896,299861455913.021,EMU1962
3897,336397334728.094,EMU1963
3898,374149848279.27795,EMU1964
3899,408271420849.31604,EMU1965
3900,445206414755.086,EMU1966
3901,483621863460.40295,EMU1967
3902,518457026371.964,EMU1968
3903,572746053204.914,EMU1969
3904,641007673270.6371,EMU1970
3905,726492980412.0791,EMU1971
3906,877638384525.994,EMU1972
3907,1139338580878.21,EMU1973
3908,1292029213750.34,EMU1974
3909,1498226074315.09,EMU1975
3910,1563537135583.98,EMU1976
3911,1778408509993.97,EMU1977
3912,2177728856358.55,EMU1978
3913,2638073833601.76,EMU1979
3914,2954708802963.06,EMU1980
3915,2567963130906.94,EMU1981
3916,2486193409543.96,EMU1982
3917,2425389799777.87,EMU1983
3918,2326467347259.69,EMU1984
3919,2390171413849.06,EMU1985
3920,3354402740001.18,EMU1986
3921,4148857521558.88,EMU1987
3922,4562994096888.36,EMU1988
3923,4661028240479.34,EMU1989
3924,5865987333446.55,EMU1990
3925,6098676235121.56,EMU1991
3926,6728126732337.3,EMU1992
3927,6161852116427.73,EMU1993
3928,6508354414953.13,EMU1994
3929,7512010529298.89,EMU1995
3930,7603815087836.91,EMU1996
3931,6952089881217.7,EMU1997
3932,7143819895898.36,EMU1998
3933,7111848937999.89,EMU1999
3934,6480938576671.83,EMU2000
3935,6587710505265.96,EMU2001
3936,7167764806807.17,EMU2002
3937,8843899430025.93,EMU2003
3938,10144388626439.9,EMU2004
3939,10528797390023.2,EMU2005
3940,11179264283534.8,EMU2006
3941,12873496328859.0,EMU2007
3942,14113093992011.1,EMU2008
3943,12904996282315.9,EMU2009
3944,12651372899227.5,EMU2010
3945,13631235713787.9,EMU2011
3946,12651509914757.1,EMU2012
3947,13203034728345.3,EMU2013
3948,13499697804021.1,EMU2014
3949,11683493451572.2,EMU2015
3950,11976883184399.6,EMU2016
3951,12628048317967.8,EMU2017
3952,,EMU2018
3953,,ERI1960
3954,,ERI1961
3955,,ERI1962
3956,,ERI1963
3957,,ERI1964
3958,,ERI1965
3959,,ERI1966
3960,,ERI1967
3961,,ERI1968
3962,,ERI1969
3963,,ERI1970
3964,,ERI1971
3965,,ERI1972
3966,,ERI1973
3967,,ERI1974
3968,,ERI1975
3969,,ERI1976
3970,,ERI1977
3971,,ERI1978
3972,,ERI1979
3973,,ERI1980
3974,,ERI1981
3975,,ERI1982
3976,,ERI1983
3977,,ERI1984
3978,,ERI1985
3979,,ERI1986
3980,,ERI1987
3981,,ERI1988
3982,,ERI1989
3983,,ERI1990
3984,,ERI1991
3985,477101651.648376,ERI1992
3986,467872714.755603,ERI1993
3987,531688311.688312,ERI1994
3988,578015625.0,ERI1995
3989,693535954.1900669,ERI1996
3990,686490090.140141,ERI1997
3991,745526154.93283,ERI1998
3992,688921325.7120429,ERI1999
3993,706370815.584416,ERI2000
3994,752368495.512622,ERI2001
3995,729321366.6518611,ERI2002
